transaction_id,transaction_date,customer_id,city,merchant_category,payment_mode,amount
TXN003905,2026-03-17,CUST64636,Lucknow,Fuel,Debit Card,21740.62
TXN003906,2026-05-31,CUST85732,Visakhapatnam,Grocery,NetBanking,33917.79
TXN003907,2026-06-20,CUST13027,Bengaluru,Restaurants,UPI,30430.6
TXN003908,2026-04-16,CUST21038,PUNE,Healthcare,NetBanking,56257.16
TXN003909,2026-04-28,CUST67290,Delhi,Fashion,Debit Card,2425.95
TXN003910,2026-02-25,CUST28252,Vijayawada,Electronics,Debit Card,7343.94
TXN003911,2026-06-11,CUST96278, Lucknow ,Utilities,Wallet,61548.13
TXN003912,2026-03-03,CUST83806,Coimbatore,Restaurants,NetBanking,2317.08
TXN003913,2026-03-28,CUST26214,kolkata,Healthcare,Debit Card,22830.55
TXN003914,2026-05-01,CUST33932,delhi,Fuel,Credit Card,68166.59
TXN003915,2026-06-05,CUST21849,VIJAYAWADA,Healthcare,NetBanking,14739.73
TXN003916,2026-01-03,CUST36792,Nagpur,Utilities,Debit Card,58559.05
TXN003917,2026-02-15,CUST73176,chennai,Restaurants,Wallet,53845.1
TXN003918,2026-05-21,CUST34209,Pune,Utilities,NetBanking,46699.33
TXN003919,2026-03-20,CUST26251,Hyderabad,Healthcare,Wallet,26078.78
TXN003920,2026-01-09,CUST24587,Indore,Fuel,Debit Card,45701.08
TXN003921,2026-03-30,CUST64615,Jaipur,Utilities,UPI,63202.67
TXN003922,2026-05-14,CUST12413,Bengaluru,Restaurants,NetBanking,28227.55
TXN003923,2026-02-12,CUST24281,Chennai,Travel,UPI,36108.27
TXN003924,2026-04-02,CUST87763,Mumbai,Utilities,Debit Card,21597.03
TXN003925,2026-02-08,CUST92054,Vijayawada,Travel,NetBanking,48501.89
TXN003926,2026-03-22,CUST83024,Mumbai,Utilities,Wallet,8681.08
TXN003927,2026-02-25,CUST68836,CHENNAI,Restaurants,Credit Card,32299.54
TXN003928,2026-05-28,CUST77907,Kolkata,Restaurants,Debit Card,69189.0
TXN003929,2026-06-08,CUST37383,Coimbatore,Restaurants,UPI,47571.12
TXN003930,2026-04-11,CUST37112,Chennai,Electronics,Credit Card,79304.96
TXN003931,2026-03-27,CUST20123,Bengaluru,Grocery,Credit Card,4440.95
TXN003932,2026-02-22,CUST96994,Delhi,Grocery,Wallet,82583.7
TXN003933,2026-01-22,CUST36204,Jaipur,Restaurants,Debit Card,49905.29
TXN003934,2026-02-07,CUST15110,Pune,Healthcare,Credit Card,19112.17
TXN003935,2026-01-15,CUST65466,mumbai,Travel,Wallet,51141.77
TXN003936,2026-05-09,CUST12210,Visakhapatnam,Utilities,NetBanking,40552.35
TXN003937,2026-04-02,CUST67550,Delhi,Restaurants,Debit Card,31781.05
TXN003938,2026-04-06,CUST36710,coimbatore,Fuel,Debit Card,74493.42
TXN003939,2026-04-10,CUST69372,Visakhapatnam,Utilities,Wallet,513.43
TXN003940,2026-06-17,CUST99152, Kolkata ,Electronics,Wallet,78291.8
TXN003941,2026-04-25,CUST48995,PUNE,Fuel,Wallet,80874.37
TXN003942,2026-03-15,CUST22894,Delhi,Travel,NetBanking,13223.66
TXN003943,2026-04-25,CUST68408,Chennai,Fashion,NetBanking,68952.44
TXN003944,2026-06-05,CUST16749,Visakhapatnam,Healthcare,NetBanking,68326.24
TXN003945,2026-01-25,CUST30785,Mumbai,Healthcare,Wallet,50093.91
TXN003946,2026-04-08,CUST19425, Bengaluru ,Restaurants,Debit Card,70303.71
TXN003947,2026-04-29,CUST42551,mumbai,Grocery,Debit Card,59079.67
TXN003948,2026-02-06,CUST39803,Bengaluru,Healthcare,Wallet,76677.3
TXN003949,2026-06-04,CUST63774,HYDERABAD,Travel,Debit Card,41004.57
TXN003950,2026-03-24,CUST13434,Visakhapatnam,Grocery,Debit Card,72153.89
TXN003951,2026-03-21,CUST73860,chennai,Grocery,Debit Card,71512.52
TXN003952,2026-01-13,CUST92909,Visakhapatnam,Utilities,Wallet,21377.85
TXN003953,2026-06-27,CUST24657, Indore ,Electronics,Wallet,23233.32
TXN003954,2026-04-03,CUST90660, Lucknow ,Electronics,Credit Card,42479.14
TXN003955,2026-03-20,CUST12832,Nagpur,Utilities,Credit Card,46098.8
TXN003956,2026-05-29,CUST93938, Kolkata ,Fuel,UPI,24142.2
TXN003957,2026-03-31,CUST60920,Jaipur,Healthcare,NetBanking,57525.14
TXN003958,2026-02-05,CUST96102,Delhi,Fuel,Wallet,49977.88
TXN003959,2026-03-06,CUST86624,NAGPUR,Fuel,Wallet,25310.01
TXN003960,2026-04-08,CUST70431,Lucknow,Travel,Wallet,60816.0
TXN003961,2026-02-24,CUST88449,Hyderabad,Healthcare,Debit Card,66583.22
TXN003962,2026-05-30,CUST36112,Indore,Fashion,Credit Card,67554.36
TXN003963,2026-03-09,CUST85836,LUCKNOW,Fuel,Debit Card,10203.37
TXN003964,2026-05-21,CUST10411,Lucknow,Grocery,Wallet,39116.02
TXN003965,2026-01-28,CUST27729,Bengaluru,Utilities,UPI,72071.75
TXN003966,2026-03-30,CUST53335,Vijayawada,Electronics,Credit Card,49132.45
TXN003967,2026-05-11,CUST23343,Kolkata,Healthcare,Wallet,51861.22
TXN003968,2026-04-13,CUST13752,Delhi,Fashion,NetBanking,34348.87
TXN003969,2026-01-22,CUST74134, Pune ,Travel,UPI,71257.72
TXN003970,2026-01-27,CUST83877, Indore ,Electronics,UPI,41886.53
TXN003971,2026-01-12,CUST72469,Delhi,Grocery,UPI,16853.74
TXN003972,2026-05-13,CUST55689,Visakhapatnam,Fashion,Debit Card,18808.15
TXN003973,2026-06-30,CUST87413,Bengaluru,Fashion,Wallet,31586.99
TXN003974,2026-06-04,CUST44415,bengaluru,Grocery,NetBanking,7851.56
TXN003975,2026-03-23,CUST79056,Chennai,Fuel,Debit Card,32936.57
TXN003976,2026-05-10,CUST88352,Pune,Grocery,NetBanking,43035.37
TXN003977,2026-02-20,CUST17723,Vijayawada,Electronics,Credit Card,57140.15
TXN003978,2026-01-27,CUST67229,Vijayawada,Healthcare,Wallet,21950.44
TXN003979,2026-02-10,CUST45060,Kolkata,Electronics,NetBanking,81239.54
TXN003980,2026-04-12,CUST62775,Indore,Restaurants,Debit Card,37918.8
TXN003981,2026-03-14,CUST19356,Indore,Fashion,Wallet,707.84
TXN003982,2026-04-25,CUST26323,Bengaluru,Healthcare,UPI,35458.54
TXN003983,2026-06-01,CUST48982, Bengaluru ,Utilities,Credit Card,73982.26
TXN003984,2026-06-13,CUST38027, Vijayawada ,Fuel,Debit Card,28886.97
TXN003985,2026-05-16,CUST41570,Mumbai,Fuel,UPI,28154.82
TXN003986,2026-02-23,CUST48626,Delhi,Restaurants,NetBanking,77075.05
TXN003987,2026-04-17,CUST61946,Vijayawada,Electronics,UPI,73324.06
TXN003988,2026-02-05,CUST31968, Bengaluru ,Healthcare,NetBanking,22444.16
TXN003989,2026-06-03,CUST59674,VIJAYAWADA,Grocery,Credit Card,80237.6
TXN003990,2026-05-26,CUST55814,indore,Fashion,UPI,81905.09
TXN003991,2026-03-29,CUST95545,Vijayawada,Healthcare,Credit Card,43419.04
TXN003992,2026-02-13,CUST39662,Indore,Utilities,UPI,71671.99
TXN003993,2026-06-15,CUST55204,Indore,Travel,UPI,31930.81
TXN003994,2026-03-29,CUST97740,Jaipur,Electronics,Wallet,38562.32
TXN003995,2026-03-19,CUST19703,Jaipur,Healthcare,Wallet,10178.69
TXN003996,2026-03-30,CUST27431,Bengaluru,Electronics,NetBanking,31530.82
TXN003997,2026-03-24,CUST90955,Lucknow,Utilities,Credit Card,3595.29
TXN003998,2026-04-28,CUST45521,pune,Grocery,UPI,3272.41
TXN003999,2026-03-04,CUST77739,Chennai,Fuel,NetBanking,56873.5
TXN004000,2026-05-02,CUST87938,Hyderabad,Electronics,Wallet,1584.14
TXN004001,2026-04-19,CUST11831,Kolkata,Electronics,UPI,82533.32
TXN004002,2026-04-09,CUST43729, Bengaluru ,Grocery,Credit Card,35395.7
TXN004003,2026-01-17,CUST80981,Vijayawada,Electronics,Debit Card,72128.31
TXN004004,2026-04-21,CUST93810,Bengaluru,Restaurants,Wallet,83600.17
TXN004005,2026-06-21,CUST70667,Nagpur,Fuel,NetBanking,82697.28
TXN004006,2026-06-26,CUST34650,Coimbatore,Restaurants,Debit Card,53087.87
TXN004007,2026-05-03,CUST69248,Mumbai,Fuel,NetBanking,84127.85
TXN004008,2026-03-11,CUST30424,Coimbatore,Fashion,Credit Card,16376.37
TXN004009,2026-01-04,CUST11017,Nagpur,Utilities,NetBanking,42535.21
TXN004010,2026-03-22,CUST61805,Coimbatore,Grocery,NetBanking,61461.36
TXN004011,2026-05-19,CUST39695,Pune,Fuel,NetBanking,46965.87
TXN004012,2026-03-21,CUST19676,Pune,Grocery,UPI,27618.28
TXN004013,2026-06-27,CUST76426,Bengaluru,Grocery,Debit Card,71404.79
TXN004014,2026-02-28,CUST27150,Lucknow,Utilities,Credit Card,22420.69
TXN004015,2026-04-08,CUST73304,Pune,Fuel,Wallet,28321.93
TXN004016,2026-02-19,CUST12073,Vijayawada,Grocery,UPI,13401.61
TXN004017,2026-02-06,CUST18163,Pune,Fuel,NetBanking,16958.24
TXN004018,2026-06-09,CUST57288,Jaipur,Healthcare,Debit Card,66110.36
TXN004019,2026-01-01,CUST44014,MUMBAI,Healthcare,UPI,42494.26
TXN004020,2026-06-15,CUST99895,Jaipur,Restaurants,NetBanking,4896.47
TXN004021,2026-05-23,CUST55370,NAGPUR,Restaurants,Debit Card,47060.23
TXN004022,2026-02-02,CUST25158,Nagpur,Electronics,Wallet,12077.96
TXN004023,2026-04-11,CUST44660,Delhi,Fuel,NetBanking,45820.65
TXN004024,2026-02-26,CUST57350,Pune,Healthcare,UPI,58267.78
TXN004025,2026-03-10,CUST96094,Bengaluru,Restaurants,NetBanking,33666.85
TXN004026,2026-02-21,CUST96800, Visakhapatnam ,Restaurants,Credit Card,69403.27
TXN004027,2026-04-13,CUST81829,Lucknow,Grocery,Wallet,78596.02
TXN004028,2026-05-07,CUST71299,Lucknow,Travel,UPI,82563.17
TXN004029,2026-05-06,CUST65719,Pune,Utilities,UPI,28328.45
TXN004030,2026-06-11,CUST45816,VISAKHAPATNAM,Grocery,NetBanking,67177.58
TXN004031,2026-03-15,CUST79505,Visakhapatnam,Grocery,Wallet,57435.71
TXN004032,2026-04-05,CUST70607,DELHI,Fuel,Credit Card,61483.04
TXN004033,2026-04-26,CUST77017,lucknow,Restaurants,NetBanking,65325.6
TXN004034,2026-06-07,CUST75053,COIMBATORE,Fuel,UPI,80135.54
TXN004035,2026-01-12,CUST68999, Lucknow ,Healthcare,UPI,50802.38
TXN004036,2026-04-04,CUST28208, Lucknow ,Grocery,Debit Card,79831.91
TXN004037,2026-03-11,CUST83430,Lucknow,Healthcare,Wallet,42166.76
TXN004038,2026-02-10,CUST46254,Lucknow,Fashion,Wallet,51348.57
TXN004039,2026-04-25,CUST95944,HYDERABAD,Restaurants,Credit Card,48464.54
TXN004040,2026-03-04,CUST81761,Vijayawada,Healthcare,Debit Card,84557.97
TXN004041,2026-03-16,CUST20357, Visakhapatnam ,Fashion,UPI,52889.09
TXN004042,2026-03-07,CUST81422,Hyderabad,Grocery,Credit Card,51938.01
TXN004043,2026-04-11,CUST58528,Chennai,Grocery,NetBanking,4675.42
TXN004044,2026-01-12,CUST28623,Nagpur,Utilities,Credit Card,52112.1
TXN004045,2026-04-28,CUST23678,Chennai,Healthcare,Debit Card,38495.16
TXN004046,2026-02-02,CUST61856, Lucknow ,Grocery,NetBanking,57444.65
TXN004047,2026-06-21,CUST14344,Visakhapatnam,Utilities,Debit Card,74569.39
TXN004048,2026-06-23,CUST29530,Chennai,Utilities,Credit Card,46079.64
TXN004049,2026-01-30,CUST30036,Chennai,Fuel,Debit Card,29062.85
TXN004050,2026-04-26,CUST27036,Mumbai,Grocery,UPI,37429.07
TXN004051,2026-03-24,CUST75627,MUMBAI,Restaurants,Credit Card,75995.21
TXN004052,2026-05-29,CUST53485,Bengaluru,Travel,Wallet,21552.89
TXN004053,2026-04-13,CUST34221,Mumbai,Restaurants,Credit Card,1703.36
TXN004054,2026-01-23,CUST93123,Chennai,Grocery,Credit Card,50697.11
TXN004055,2026-04-11,CUST75966,Bengaluru,Healthcare,Debit Card,13252.21
TXN004056,2026-01-08,CUST68927,PUNE,Fashion,UPI,48011.99
TXN004057,2026-04-28,CUST17539,Chennai,Restaurants,UPI,76393.1
TXN004058,2026-06-28,CUST71701,Delhi,Grocery,NetBanking,20927.01
TXN004059,2026-04-20,CUST17123,Mumbai,Fashion,Credit Card,80080.29
TXN004060,2026-02-14,CUST18625,Visakhapatnam,Utilities,Credit Card,57282.59
TXN004061,2026-01-01,CUST66510,INDORE,Electronics,Credit Card,35760.53
TXN004062,2026-06-27,CUST81350,Lucknow,Restaurants,NetBanking,44549.43
TXN004063,2026-01-03,CUST39104,delhi,Healthcare,Debit Card,25753.19
TXN004064,2026-02-06,CUST25958,Chennai,Travel,Debit Card,78331.32
TXN004065,2026-05-27,CUST37219,Hyderabad,Fashion,Credit Card,31109.61
TXN004066,2026-06-21,CUST53653,Delhi,Fashion,Debit Card,50126.04
TXN004067,2026-05-17,CUST69913,Indore,Travel,Wallet,67036.14
TXN004068,2026-03-06,CUST60225,NAGPUR,Healthcare,Debit Card,72890.56
TXN004069,2026-06-19,CUST58129,Pune,Electronics,Wallet,62401.29
TXN004070,2026-05-08,CUST95317,Delhi,Fuel,Credit Card,59980.27
TXN004071,2026-02-02,CUST13011,Hyderabad,Utilities,Debit Card,2398.9
TXN004072,2026-01-05,CUST34225,Bengaluru,Restaurants,UPI,7930.43
TXN004073,2026-02-12,CUST58460,Coimbatore,Healthcare,Wallet,42005.94
TXN004074,2026-01-31,CUST43813,kolkata,Grocery,Wallet,4445.04
TXN004075,2026-03-06,CUST86374,Lucknow,Utilities,NetBanking,18905.57
TXN004076,2026-05-29,CUST42679,COIMBATORE,Travel,Credit Card,23801.05
TXN004077,2026-04-25,CUST12501,Kolkata,Fuel,UPI,21935.9
TXN004078,2026-02-04,CUST61366,Pune,Utilities,Credit Card,62384.02
TXN004079,2026-05-03,CUST65948,Hyderabad,Fuel,Wallet,18168.53
TXN004080,2026-05-11,CUST52683,Chennai,Fuel,Debit Card,63726.24
TXN004081,2026-04-04,CUST96942,Chennai,Electronics,UPI,34498.39
TXN004082,2026-03-09,CUST48666,Delhi,Healthcare,Wallet,52062.79
TXN004083,2026-05-20,CUST95041,Lucknow,Healthcare,Wallet,14493.72
TXN004084,2026-02-01,CUST15720, Chennai ,Electronics,NetBanking,14652.63
TXN004085,2026-01-25,CUST79725,lucknow,Fashion,NetBanking,79004.74
TXN004086,2026-04-21,CUST13941, Coimbatore ,Restaurants,Wallet,8030.48
TXN004087,2026-02-01,CUST15507,Hyderabad,Fashion,Wallet,59346.94
TXN004088,2026-03-23,CUST45599,Nagpur,Grocery,Debit Card,61052.63
TXN004089,2026-01-20,CUST50675,Vijayawada,Utilities,NetBanking,76602.06
TXN004090,2026-05-27,CUST67640,Nagpur,Fuel,UPI,26633.1
TXN004091,2026-05-03,CUST12149,Visakhapatnam,Electronics,NetBanking,60538.5
TXN004092,2026-06-04,CUST46979,Indore,Fuel,NetBanking,53778.73
TXN004093,2026-01-17,CUST15375,Chennai,Grocery,Debit Card,60964.82
TXN004094,2026-05-08,CUST95858,MUMBAI,Fuel,Wallet,81248.89
TXN004095,2026-02-12,CUST83725,Chennai,Healthcare,UPI,80978.11
TXN004096,2026-01-16,CUST72889,Hyderabad,Healthcare,NetBanking,34968.17
TXN004097,2026-03-09,CUST47710, Chennai ,Grocery,NetBanking,68965.83
TXN004098,2026-06-17,CUST15008,VISAKHAPATNAM,Travel,UPI,32726.56
TXN004099,2026-04-26,CUST19519,Pune,Utilities,Debit Card,46123.98
TXN004100,2026-06-28,CUST60683,Visakhapatnam,Fuel,UPI,10680.88
TXN004101,2026-05-29,CUST54836,MUMBAI,Grocery,UPI,6542.14
TXN004102,2026-06-17,CUST17025,Vijayawada,Restaurants,UPI,30791.71
TXN004103,2026-04-14,CUST28475,Lucknow,Grocery,NetBanking,59224.18
TXN004104,2026-01-05,CUST22816,Jaipur,Fashion,NetBanking,7733.21
TXN004105,2026-02-03,CUST50071,Coimbatore,Utilities,Debit Card,65943.98
TXN004106,2026-05-07,CUST99889,Nagpur,Grocery,UPI,83506.42
TXN004107,2026-06-17,CUST30266,Coimbatore,Restaurants,Wallet,46205.22
TXN004108,2026-04-30,CUST56940,Kolkata,Fashion,Credit Card,14740.11
TXN004109,2026-02-10,CUST18179,Hyderabad,Travel,NetBanking,60148.42
TXN004110,2026-05-19,CUST89483,Lucknow,Utilities,NetBanking,34456.24
TXN004111,2026-05-27,CUST67068,Mumbai,Restaurants,Credit Card,37518.22
TXN004112,2026-05-25,CUST20535,NAGPUR,Restaurants,UPI,66270.04
TXN004113,2026-04-03,CUST18118,Jaipur,Electronics,Wallet,49138.86
TXN004114,2026-05-20,CUST32565,Hyderabad,Fashion,Debit Card,78939.37
TXN004115,2026-04-02,CUST96051,Jaipur,Electronics,UPI,17605.32
TXN004116,2026-04-13,CUST25722,Nagpur,Fashion,NetBanking,49886.53
TXN004117,2026-06-10,CUST79592,Coimbatore,Fashion,Wallet,32331.88
TXN004118,2026-06-28,CUST35740, Visakhapatnam ,Fashion,Debit Card,70202.8
TXN004119,2026-05-24,CUST98533,Delhi,Electronics,UPI,40868.7
TXN004120,2026-04-03,CUST73776,Lucknow,Fashion,Credit Card,53729.17
TXN004121,2026-03-29,CUST10909,Vijayawada,Travel,Credit Card,26300.37
TXN004122,2026-03-27,CUST10747,Indore,Fashion,Credit Card,60757.24
TXN004123,2026-06-04,CUST49263, Coimbatore ,Fashion,NetBanking,23927.88
TXN004124,2026-02-12,CUST19417,Indore,Electronics,Debit Card,1700.44
TXN004125,2026-04-28,CUST34364,Chennai,Electronics,NetBanking,2937.41
TXN004126,2026-05-16,CUST49954,Chennai,Fashion,Wallet,48680.67
TXN004127,2026-06-17,CUST81587,BENGALURU,Travel,Debit Card,64739.57
TXN004128,2026-03-01,CUST26677,Indore,Utilities,Credit Card,77106.59
TXN004129,2026-05-18,CUST22393,CHENNAI,Healthcare,NetBanking,6301.41
TXN004130,2026-06-29,CUST55957,Lucknow,Fuel,Credit Card,44584.36
TXN004131,2026-01-28,CUST14305,Vijayawada,Utilities,NetBanking,29120.36
TXN004132,2026-03-18,CUST16931,Pune,Fashion,UPI,42385.95
TXN004133,2026-04-05,CUST89852,coimbatore,Healthcare,UPI,5003.63
TXN004134,2026-04-13,CUST11978,Indore,Electronics,Wallet,25926.1
TXN004135,2026-06-20,CUST44474,Jaipur,Utilities,Credit Card,20466.97
TXN004136,2026-02-20,CUST94583,Lucknow,Fuel,Debit Card,12426.06
TXN004137,2026-03-20,CUST56396,Lucknow,Fashion,Wallet,46435.98
TXN004138,2026-05-29,CUST65278, Delhi ,Fuel,UPI,37104.77
TXN004139,2026-06-07,CUST78097,Vijayawada,Travel,Credit Card,56391.88
TXN004140,2026-01-10,CUST35373,Nagpur,Restaurants,UPI,21969.16
TXN004141,2026-05-27,CUST90145,Chennai,Electronics,Debit Card,27811.45
TXN004142,2026-06-10,CUST76112,Nagpur,Healthcare,Credit Card,24880.33
TXN004143,2026-06-05,CUST63349,Chennai,Utilities,Debit Card,19791.32
TXN004144,2026-02-27,CUST73982, Delhi ,Restaurants,Wallet,68083.09
TXN004145,2026-05-23,CUST80136,Hyderabad,Utilities,Wallet,30410.26
TXN004146,2026-04-19,CUST19580,Chennai,Utilities,Debit Card,68913.68
TXN004147,2026-04-26,CUST82815,hyderabad,Utilities,NetBanking,53171.72
TXN004148,2026-03-17,CUST85367, Indore ,Restaurants,NetBanking,52015.17
TXN004149,2026-04-20,CUST47777,Chennai,Utilities,NetBanking,4704.06
TXN004150,2026-06-01,CUST44224,Vijayawada,Grocery,NetBanking,73467.33
TXN004151,2026-04-17,CUST73015,Kolkata,Fuel,Wallet,46012.14
TXN004152,2026-02-01,CUST24215,NAGPUR,Electronics,Debit Card,37688.0
TXN004153,2026-03-09,CUST61554,Lucknow,Travel,NetBanking,24362.4
TXN004154,2026-04-23,CUST93076,Vijayawada,Electronics,Debit Card,11664.87
TXN004155,2026-01-17,CUST49871,Hyderabad,Restaurants,Debit Card,48321.12
TXN004156,2026-03-09,CUST81800,KOLKATA,Fashion,UPI,32300.63
TXN004157,2026-02-10,CUST14579,Mumbai,Grocery,NetBanking,8511.23
TXN004158,2026-06-18,CUST95582,Chennai,Fashion,Credit Card,46576.12
TXN004159,2026-04-25,CUST32541,bengaluru,Grocery,UPI,35797.52
TXN004160,2026-01-02,CUST94080,Nagpur,Grocery,Debit Card,82233.85
TXN004161,2026-02-12,CUST19967,DELHI,Fuel,Wallet,37057.22
TXN004162,2026-05-22,CUST24538,Nagpur,Restaurants,UPI,64934.05
TXN004163,2026-05-21,CUST22051,Mumbai,Utilities,NetBanking,19548.51
TXN004164,2026-02-09,CUST77451,mumbai,Grocery,Wallet,21146.77
TXN004165,2026-02-13,CUST49027,Hyderabad,Fuel,Wallet,1494.17
TXN004166,2026-06-19,CUST75184,Jaipur,Grocery,Credit Card,72831.93
TXN004167,2026-04-09,CUST56898,Kolkata,Electronics,Credit Card,24942.11
TXN004168,2026-05-22,CUST40016,Kolkata,Travel,Credit Card,18044.23
TXN004169,2026-02-28,CUST41802,Lucknow,Fuel,Wallet,21319.05
TXN004170,2026-06-02,CUST60753,Chennai,Electronics,Wallet,58640.46
TXN004171,2026-05-02,CUST28401,nagpur,Travel,UPI,28039.62
TXN004172,2026-04-10,CUST23229,Visakhapatnam,Restaurants,Wallet,18438.41
TXN004173,2026-05-17,CUST22362, Mumbai ,Grocery,Credit Card,20219.35
TXN004174,2026-02-15,CUST74878,Hyderabad,Grocery,Wallet,17411.32
TXN004175,2026-06-25,CUST91572,bengaluru,Grocery,Debit Card,56171.47
TXN004176,2026-06-03,CUST86638,Chennai,Travel,NetBanking,53457.88
TXN004177,2026-01-17,CUST59721,jaipur,Electronics,Credit Card,54765.06
TXN004178,2026-04-11,CUST27660,Jaipur,Healthcare,Wallet,40093.01
TXN004179,2026-01-13,CUST41922, Visakhapatnam ,Healthcare,Wallet,34194.75
TXN004180,2026-01-25,CUST78544,Vijayawada,Travel,UPI,61199.42
TXN004181,2026-05-10,CUST80619,Indore,Electronics,Wallet,17610.25
TXN004182,2026-02-25,CUST55206,MUMBAI,Electronics,Debit Card,58076.02
TXN004183,2026-06-07,CUST57351,Lucknow,Electronics,Wallet,18887.26
TXN004184,2026-02-10,CUST14126,Bengaluru,Fashion,Credit Card,7015.67
TXN004185,2026-04-16,CUST53292,Visakhapatnam,Grocery,UPI,29067.74
TXN004186,2026-06-30,CUST31311,Jaipur,Fashion,Debit Card,43748.09
TXN004187,2026-02-10,CUST31171,Mumbai,Restaurants,Credit Card,29542.47
TXN004188,2026-01-03,CUST84464,Bengaluru,Restaurants,Wallet,25268.82
TXN004189,2026-05-13,CUST14738,INDORE,Healthcare,Credit Card,13100.77
TXN004190,2026-06-22,CUST73307, Jaipur ,Fuel,Wallet,43729.32
TXN004191,2026-01-11,CUST13175,Coimbatore,Restaurants,UPI,2120.57
TXN004192,2026-03-29,CUST79330,Indore,Grocery,Wallet,55140.54
TXN004193,2026-05-17,CUST49830,Mumbai,Restaurants,NetBanking,63167.7
TXN004194,2026-04-07,CUST24841,JAIPUR,Healthcare,NetBanking,80811.23
TXN004195,2026-05-07,CUST58615,PUNE,Travel,UPI,57449.07
TXN004196,2026-02-12,CUST25641, Indore ,Grocery,Wallet,65520.83
TXN004197,2026-06-26,CUST46861,Vijayawada,Electronics,Wallet,2026.63
TXN004198,2026-03-13,CUST52868,Nagpur,Grocery,Debit Card,3256.8
TXN004199,2026-01-20,CUST44022, Chennai ,Utilities,Credit Card,11855.65
TXN004200,2026-05-25,CUST88728,Bengaluru,Fashion,NetBanking,72013.23
TXN004201,2026-03-11,CUST27122,Chennai,Fuel,Debit Card,79947.37
TXN004202,2026-04-24,CUST91458,nagpur,Fuel,NetBanking,40362.85
TXN004203,2026-05-19,CUST19781,Vijayawada,Fuel,UPI,25468.0
TXN004204,2026-03-10,CUST61990,Pune,Utilities,Credit Card,82175.3
TXN004205,2026-04-19,CUST70673,Chennai,Restaurants,UPI,61787.68
TXN004206,2026-04-06,CUST90258,Hyderabad,Healthcare,Wallet,47249.23
TXN004207,2026-04-29,CUST20348,Jaipur,Travel,Debit Card,79097.21
TXN004208,2026-05-10,CUST58555, Pune ,Fashion,Wallet,14182.8
TXN004209,2026-01-13,CUST27946,Vijayawada,Electronics,Debit Card,51303.18
TXN004210,2026-06-29,CUST28802,Mumbai,Grocery,Wallet,70619.58
TXN004211,2026-04-27,CUST31657,Chennai,Grocery,Wallet,36572.96
TXN004212,2026-06-06,CUST76000,Indore,Travel,NetBanking,8456.84
TXN004213,2026-04-19,CUST64389,Vijayawada,Travel,NetBanking,23916.28
TXN004214,2026-05-17,CUST71531,Pune,Travel,NetBanking,30965.45
TXN004215,2026-01-04,CUST47013, Indore ,Electronics,UPI,64821.09
TXN004216,2026-01-18,CUST95873, Kolkata ,Electronics,Credit Card,27675.62
TXN004217,2026-02-27,CUST18414,Delhi,Healthcare,Debit Card,70507.81
TXN004218,2026-02-21,CUST37462,Jaipur,Restaurants,Debit Card,67142.31
TXN004219,2026-03-29,CUST33683,Visakhapatnam,Grocery,UPI,73650.38
TXN004220,2026-05-29,CUST31081, Indore ,Electronics,Credit Card,44377.45
TXN004221,2026-03-29,CUST89385,Visakhapatnam,Grocery,NetBanking,57184.68
TXN004222,2026-01-11,CUST87820,Pune,Healthcare,UPI,66111.01
TXN004223,2026-02-13,CUST50849,hyderabad,Electronics,Wallet,37476.35
TXN004224,2026-05-16,CUST84682,Bengaluru,Fuel,NetBanking,31863.94
TXN004225,2026-03-08,CUST15349,Mumbai,Electronics,Wallet,5013.36
TXN004226,2026-01-22,CUST88400,Chennai,Electronics,Debit Card,36643.12
TXN004227,2026-01-01,CUST52103,Delhi,Utilities,UPI,74655.46
TXN004228,2026-01-10,CUST79119,INDORE,Electronics,NetBanking,47649.85
TXN004229,2026-02-17,CUST27998,Visakhapatnam,Travel,Wallet,44760.15
TXN004230,2026-06-15,CUST90813,Kolkata,Grocery,UPI,18258.8
TXN004231,2026-02-15,CUST92324,Coimbatore,Grocery,NetBanking,39714.76
TXN004232,2026-04-05,CUST40820,DELHI,Healthcare,Credit Card,690.54
TXN004233,2026-05-05,CUST68984,Chennai,Utilities,Wallet,8262.95
TXN004234,2026-06-03,CUST57356,Kolkata,Fuel,Wallet,38013.67
TXN004235,2026-02-21,CUST30264,Bengaluru,Healthcare,Wallet,7596.41
TXN004236,2026-03-06,CUST11507,Jaipur,Fuel,Debit Card,65894.27
TXN004237,2026-05-31,CUST58357,Delhi,Grocery,Wallet,55389.62
TXN004238,2026-06-21,CUST61753,delhi,Electronics,UPI,83184.65
TXN004239,2026-01-22,CUST25931,Mumbai,Travel,Debit Card,70534.18
TXN004240,2026-02-05,CUST74284,Delhi,Grocery,UPI,9929.16
TXN004241,2026-05-16,CUST57839,Jaipur,Healthcare,NetBanking,47852.07
TXN004242,2026-02-24,CUST15572,Vijayawada,Restaurants,NetBanking,79496.76
TXN004243,2026-01-06,CUST18975,Hyderabad,Grocery,Wallet,49593.36
TXN004244,2026-06-07,CUST89710,Hyderabad,Restaurants,Debit Card,53338.67
TXN004245,2026-03-18,CUST46202,Vijayawada,Electronics,UPI,45142.25
TXN004246,2026-05-19,CUST23448, Kolkata ,Restaurants,NetBanking,42235.22
TXN004247,2026-01-12,CUST12212,Nagpur,Fuel,UPI,75835.51
