customer_id,transaction_id,amount,city,transaction_date,approval_status,expense_type,card_type,merchant_category,merchant,payment_mode,gender
C85219,w104401,2674.67,Chennai,2026-03-20,Approved,Fuel,RuPay,Utilities,DMart,UPI,Female
C89290,w104402,17231.24,Vizag,2026-06-23,Declined,Shopping,Amex,Retail,DMart,UPI,Male
C74998,w104403,6056.74,Hyderabad,2026-01-03,Approved,Shopping,Visa,Fuel,Zomato,NetBanking,Female
C46213,w104404,10151.36,Pune,2026-06-07,Approved,Shopping,Visa,Food,Swiggy,NetBanking,Male
C39284,w104405,19583.18,Pune,2026-01-22,Declined,Utilities,RuPay,E-commerce,Swiggy,NetBanking,Male
C88427,w104406,16103.66,Hyderabad,2026-05-06,Approved,Fuel,Visa,Travel,Swiggy,Credit,Male
C86917,w104407,24824.03,Kolkata,2026-06-11,Declined,Travel,Amex,Food,Swiggy,NetBanking,Female
C77620,w104408,9297.12,Chennai,2026-03-12,Approved,Fuel,Visa,Fuel,HPCL,UPI,Female
C29873,w104409,2634.72,Delhi,2026-03-02,Approved,Travel,RuPay,Fuel,IOCL,NetBanking,Male
C42912,w104410,11737.1,Delhi,2026-02-03,Declined,Utilities,RuPay,Retail,HPCL,Credit,Male
C36354,w104411,20462.75,Delhi,2026-03-11,Declined,Travel,Amex,Fuel,HPCL,NetBanking,Male
C95214,w104412,12274.16,Chennai,2026-05-05,Declined,Travel,RuPay,Food,DMart,NetBanking,Male
C59400,w104413,23613.83,Mumbai,2026-03-07,Declined,Travel,Visa,Retail,Swiggy,NetBanking,Male
C53683,w104414,20462.84,Kolkata,2026-06-26,Declined,Utilities,RuPay,E-commerce,Zomato,Credit,Male
C53241,w104415,4762.24,Hyderabad,2026-01-13,Declined,Travel,Visa,Utilities,Swiggy,NetBanking,Female
C36785,w104416,2832.64,Hyderabad,2026-06-13,Approved,Fuel,Visa,Travel,HPCL,NetBanking,Male
C20848,w104417,211.97,Bengaluru,2026-04-03,Approved,Dining,Visa,Retail,IRCTC,NetBanking,Female
C80367,w104418,11799.4,Hyderabad,2026-06-13,Declined,Travel,MasterCard,Fuel,IOCL,Credit,Male
C96614,w104419,9384.77,Pune,2026-03-01,Approved,Shopping,Amex,Utilities,DMart,Credit,Female
C50312,w104420,17805.88,Chennai,2026-04-05,Declined,Shopping,MasterCard,E-commerce,Reliance,Credit,Male
C82858,w104421,18600.57,Chennai,2026-01-03,Declined,Fuel,Amex,Food,Amazon,NetBanking,Female
C35469,w104422,7398.96,Pune,2026-02-14,Approved,Shopping,Amex,Fuel,Swiggy,NetBanking,Female
C85509,w104423,9898.49,Pune,2026-06-12,Declined,Travel,Visa,Travel,Zomato,Credit,Female
C65660,w104424,24878.11,Bengaluru,2026-02-18,Approved,Utilities,MasterCard,Fuel,DMart,NetBanking,Male
C13100,w104425,4235.13,Delhi,2026-03-03,Declined,Fuel,Amex,Travel,Swiggy,Credit,Male
C75784,w104426,15710.03,Mumbai,2026-02-28,Approved,Utilities,Visa,Travel,HPCL,NetBanking,Male
C12742,w104427,22725.85,Bengaluru,2026-05-19,Approved,Fuel,RuPay,Utilities,Swiggy,Credit,Male
C54382,w104428,16924.92,Hyderabad,2026-02-19,Declined,Shopping,MasterCard,E-commerce,IRCTC,Credit,Male
C60870,w104429,12823.17,Hyderabad,2026-04-20,Approved,Travel,MasterCard,Travel,IOCL,UPI,Female
C41352,w104430,18664.81,Hyderabad,2026-04-13,Declined,Dining,RuPay,Utilities,Zomato,NetBanking,Male
C71008,w104431,3561.87,Chennai,2026-04-19,Declined,Utilities,Visa,Retail,IOCL,Credit,Male
C49283,w104432,20797.3,Kolkata,2026-05-24,Declined,Travel,Amex,Fuel,HPCL,Credit,Male
C15843,w104433,15175.91,Hyderabad,2026-02-14,Declined,Utilities,MasterCard,Utilities,Swiggy,NetBanking,Male
C79910,w104434,24633.32,Mumbai,2026-03-26,Declined,Fuel,Amex,Travel,Swiggy,Credit,Female
C45927,w104435,16914.2,Hyderabad,2026-02-19,Declined,Dining,MasterCard,Food,IRCTC,Credit,Male
C45404,w104436,7233.36,Vizag,2026-01-25,Approved,Groceries,MasterCard,Travel,Swiggy,NetBanking,Male
C69435,w104437,20752.04,Chennai,2026-01-01,Approved,Utilities,MasterCard,Food,IOCL,Credit,Female
C98324,w104438,4650.69,Vizag,2026-01-27,Approved,Fuel,RuPay,Travel,IOCL,NetBanking,Female
C23031,w104439,8959.93,Bengaluru,2026-02-11,Approved,Shopping,MasterCard,Food,Swiggy,NetBanking,Male
C53336,w104440,11959.59,Mumbai,2026-06-15,Approved,Shopping,Amex,Fuel,IOCL,NetBanking,Female
C32077,w104441,13933.56,Delhi,2026-04-26,Declined,Travel,RuPay,E-commerce,IRCTC,Credit,Male
C24054,w104442,8106.49,Bengaluru,2026-06-24,Approved,Groceries,RuPay,Travel,Reliance,NetBanking,Female
C58373,w104443,2363.13,Vizag,2026-04-03,Declined,Dining,MasterCard,Retail,Reliance,UPI,Female
C51713,w104444,7435.35,Pune,2026-03-25,Approved,Dining,RuPay,Utilities,IOCL,NetBanking,Female
C42511,w104445,17733.39,Mumbai,2026-04-18,Approved,Groceries,Visa,Food,Amazon,NetBanking,Male
C23329,w104446,21913.36,Delhi,2026-06-07,Approved,Utilities,Visa,Utilities,Swiggy,Credit,Male
C28152,w104447,20060.63,Hyderabad,2026-05-15,Declined,Utilities,Amex,E-commerce,DMart,UPI,Female
C16188,w104448,24910.19,Mumbai,2026-01-16,Approved,Utilities,MasterCard,Fuel,Zomato,Credit,Female
C50549,w104449,11465.88,Kolkata,2026-06-10,Approved,Shopping,Visa,E-commerce,Swiggy,UPI,Male
C12347,w104450,5195.34,Mumbai,2026-04-17,Declined,Groceries,Visa,E-commerce,Reliance,Credit,Female
C97138,w104451,20422.02,Mumbai,2026-05-22,Approved,Travel,MasterCard,Retail,Amazon,NetBanking,Female
C97863,w104452,12572.4,Delhi,2026-06-04,Declined,Utilities,Visa,Travel,HPCL,UPI,Female
C84430,w104453,11030.35,Pune,2026-03-18,Approved,Shopping,RuPay,Food,Amazon,Credit,Female
C35633,w104454,7167.18,Vizag,2026-04-17,Declined,Fuel,Visa,Food,HPCL,UPI,Female
C14857,w104455,3865.46,Hyderabad,2026-05-15,Approved,Utilities,Visa,Food,Amazon,Credit,Female
C19333,w104456,11608.51,Bengaluru,2026-03-27,Declined,Shopping,MasterCard,Retail,IOCL,Credit,Female
C75204,w104457,22695.88,Kolkata,2026-05-19,Declined,Utilities,Visa,Fuel,Reliance,NetBanking,Female
C40510,w104458,10502.49,Chennai,2026-06-28,Approved,Travel,RuPay,E-commerce,IRCTC,Credit,Female
C29459,w104459,10143.24,Pune,2026-03-18,Approved,Groceries,Amex,Fuel,DMart,NetBanking,Female
C99874,w104460,802.05,Vizag,2026-02-08,Declined,Groceries,Amex,Food,IRCTC,UPI,Female
C51569,w104461,14852.99,Kolkata,2026-01-08,Approved,Groceries,Visa,E-commerce,Zomato,NetBanking,Female
C51314,w104462,2959.23,Bengaluru,2026-06-18,Declined,Travel,MasterCard,Utilities,IOCL,Credit,Male
C73242,w104463,4233.54,Pune,2026-04-03,Approved,Travel,MasterCard,Fuel,IRCTC,UPI,Female
C71892,w104464,20290.87,Chennai,2026-03-07,Declined,Dining,MasterCard,Fuel,Reliance,Credit,Male
C16523,w104465,2676.7,Mumbai,2026-02-15,Declined,Travel,Amex,Travel,HPCL,Credit,Female
C50079,w104466,14687.91,Bengaluru,2026-05-12,Approved,Groceries,Amex,Food,IRCTC,Credit,Female
C26388,w104467,20149.26,Mumbai,2026-06-13,Declined,Utilities,MasterCard,Food,IRCTC,Credit,Male
C99530,w104468,6117.55,Bengaluru,2026-06-12,Approved,Travel,Amex,Fuel,IOCL,NetBanking,Female
C70583,w104469,5571.85,Mumbai,2026-03-23,Approved,Groceries,MasterCard,Fuel,Amazon,NetBanking,Female
C39252,w104470,17649.11,Chennai,2026-05-08,Declined,Fuel,RuPay,Food,Reliance,Credit,Male
C95936,w104471,6773.3,Mumbai,2026-06-02,Approved,Travel,MasterCard,Food,DMart,UPI,Female
C74424,w104472,22380.24,Hyderabad,2026-05-20,Declined,Fuel,RuPay,Utilities,IRCTC,UPI,Female
C92256,w104473,13761.26,Pune,2026-05-10,Declined,Travel,Amex,Travel,IOCL,NetBanking,Male
C98572,w104474,23040.85,Vizag,2026-04-25,Declined,Groceries,Visa,Fuel,Amazon,Credit,Male
C16873,w104475,14873.58,Chennai,2026-05-30,Approved,Shopping,RuPay,Food,DMart,NetBanking,Female
C59432,w104476,8520.74,Kolkata,2026-03-01,Approved,Dining,MasterCard,Retail,Swiggy,UPI,Female
C53346,w104477,12457.62,Bengaluru,2026-05-14,Declined,Dining,Amex,E-commerce,DMart,Credit,Male
C20121,w104478,1526.93,Pune,2026-06-25,Approved,Shopping,Visa,Utilities,IOCL,UPI,Male
C79135,w104479,19514.14,Chennai,2026-03-22,Declined,Travel,RuPay,E-commerce,IOCL,Credit,Male
C31946,w104480,17656.61,Kolkata,2026-05-28,Declined,Utilities,MasterCard,Retail,IRCTC,NetBanking,Female
C37709,w104481,13375.07,Chennai,2026-04-22,Approved,Utilities,RuPay,Utilities,Zomato,Credit,Female
C55278,w104482,10647.99,Bengaluru,2026-04-26,Approved,Groceries,RuPay,Fuel,HPCL,NetBanking,Female
C78449,w104483,10837.88,Hyderabad,2026-05-11,Declined,Groceries,Amex,Food,DMart,UPI,Male
C99803,w104484,6884.28,Kolkata,2026-05-13,Declined,Fuel,Amex,E-commerce,DMart,NetBanking,Female
C53246,w104485,14157.2,Delhi,2026-03-14,Approved,Groceries,Amex,Travel,Swiggy,Credit,Female
C40399,w104486,22232.89,Mumbai,2026-03-31,Approved,Dining,Visa,Travel,Amazon,Credit,Male
C31520,w104487,1210.6,Delhi,2026-03-02,Declined,Dining,MasterCard,Travel,Reliance,NetBanking,Male
C46429,w104488,10329.66,Vizag,2026-06-10,Declined,Utilities,RuPay,Travel,DMart,UPI,Male
C89595,w104489,9535.86,Delhi,2026-03-04,Approved,Utilities,Visa,E-commerce,IOCL,NetBanking,Male
C49217,w104490,8575.53,Hyderabad,2026-03-30,Approved,Utilities,MasterCard,Travel,Reliance,UPI,Male
C57149,w104491,19264.36,Mumbai,2026-01-29,Declined,Dining,Amex,Utilities,Amazon,Credit,Male
C82122,w104492,1773.86,Kolkata,2026-02-16,Declined,Fuel,Visa,Utilities,HPCL,Credit,Male
C75120,w104493,14642.09,Chennai,2026-02-01,Approved,Travel,Visa,Food,Amazon,NetBanking,Female
C83108,w104494,13398.07,Pune,2026-01-03,Declined,Groceries,MasterCard,Retail,IOCL,NetBanking,Male
C30262,w104495,7140.24,Kolkata,2026-01-02,Declined,Shopping,Amex,Utilities,Swiggy,Credit,Male
C24161,w104496,22422.21,Mumbai,2026-06-22,Declined,Fuel,MasterCard,Food,IOCL,Credit,Male
C38556,w104497,9333.92,Delhi,2026-05-11,Approved,Fuel,MasterCard,Utilities,Swiggy,UPI,Female
C98993,w104498,8296.99,Bengaluru,2026-04-19,Approved,Groceries,MasterCard,Retail,Reliance,NetBanking,Male
C13059,w104499,23928.14,Pune,2026-04-06,Approved,Shopping,MasterCard,Travel,IOCL,Credit,Female
C55761,w104500,4092.14,Mumbai,2026-02-28,Approved,Utilities,RuPay,Travel,Reliance,NetBanking,Female
C66162,w104501,22984.22,Delhi,2026-03-28,Declined,Shopping,MasterCard,Food,HPCL,NetBanking,Male
C72399,w104502,13509.68,Bengaluru,2026-03-27,Declined,Shopping,RuPay,Fuel,IRCTC,NetBanking,Female
C16239,w104503,5765.94,Kolkata,2026-01-03,Declined,Shopping,RuPay,Utilities,DMart,UPI,Male
C20269,w104504,21736.41,Delhi,2026-05-18,Approved,Utilities,Visa,Fuel,IRCTC,Credit,Female
C11078,w104505,893.2,Delhi,2026-01-20,Declined,Travel,Amex,E-commerce,Reliance,UPI,Female
C33544,w104506,8035.83,Bengaluru,2026-06-22,Approved,Utilities,MasterCard,Travel,Amazon,Credit,Male
C94017,w104507,14884.33,Chennai,2026-05-09,Declined,Groceries,MasterCard,Travel,Amazon,NetBanking,Male
C45009,w104508,7355.8,Pune,2026-05-05,Declined,Travel,Amex,Fuel,Amazon,UPI,Female
C18105,w104509,23977.62,Hyderabad,2026-01-07,Approved,Travel,Amex,Retail,HPCL,Credit,Male
C19811,w104510,5597.73,Bengaluru,2026-02-26,Declined,Fuel,Amex,E-commerce,Reliance,Credit,Male
C82686,w104511,18910.37,Bengaluru,2026-03-06,Declined,Dining,MasterCard,Utilities,Swiggy,NetBanking,Female
C22462,w104512,22286.32,Bengaluru,2026-05-02,Approved,Dining,MasterCard,Travel,IRCTC,NetBanking,Female
C33267,w104513,1779.35,Mumbai,2026-05-15,Approved,Groceries,RuPay,E-commerce,DMart,Credit,Female
C39540,w104514,17002.91,Mumbai,2026-03-28,Approved,Groceries,Visa,E-commerce,Zomato,Credit,Male
C14687,w104515,8406.15,Pune,2026-02-28,Approved,Dining,MasterCard,E-commerce,DMart,UPI,Male
C37078,w104516,488.3,Pune,2026-06-30,Declined,Shopping,Visa,Utilities,Swiggy,UPI,Male
C65507,w104517,9395.92,Pune,2026-05-28,Declined,Dining,Amex,Retail,Amazon,Credit,Female
C27543,w104518,1629.2,Pune,2026-05-07,Approved,Groceries,Amex,Travel,Zomato,UPI,Male
C29243,w104519,4808.61,Mumbai,2026-02-13,Declined,Utilities,RuPay,Fuel,Amazon,Credit,Male
C80367,w104520,16300.67,Kolkata,2026-05-30,Declined,Utilities,Amex,Utilities,IRCTC,UPI,Female
C68040,w104521,5288.39,Pune,2026-01-06,Approved,Utilities,RuPay,Retail,Swiggy,NetBanking,Female
C94062,w104522,5927.76,Mumbai,2026-03-04,Approved,Dining,MasterCard,Travel,Reliance,Credit,Male
C62366,w104523,4506.68,Pune,2026-05-10,Approved,Shopping,MasterCard,Utilities,Swiggy,NetBanking,Female
C26489,w104524,4504.09,Vizag,2026-04-08,Declined,Dining,MasterCard,Food,HPCL,NetBanking,Female
C67257,w104525,14245.34,Bengaluru,2026-01-11,Approved,Shopping,Visa,Utilities,DMart,UPI,Male
C26570,w104526,1729.15,Kolkata,2026-05-26,Approved,Fuel,MasterCard,Food,Amazon,UPI,Female
C58704,w104527,21578.57,Bengaluru,2026-03-20,Declined,Utilities,RuPay,Fuel,DMart,NetBanking,Male
C28837,w104528,3158.04,Mumbai,2026-03-29,Declined,Groceries,Visa,Fuel,IOCL,NetBanking,Female
C36856,w104529,19487.1,Mumbai,2026-01-27,Approved,Shopping,MasterCard,Utilities,HPCL,Credit,Male
C52800,w104530,12194.91,Kolkata,2026-03-01,Declined,Utilities,MasterCard,Food,IOCL,UPI,Male
C83266,w104531,22354.87,Chennai,2026-03-28,Approved,Travel,Visa,Food,IOCL,UPI,Female
C96347,w104532,17090.68,Bengaluru,2026-05-02,Declined,Groceries,MasterCard,Retail,HPCL,UPI,Male
C13988,w104533,2489.54,Hyderabad,2026-03-01,Approved,Dining,Visa,Utilities,HPCL,UPI,Female
C32972,w104534,1674.39,Delhi,2026-03-03,Approved,Utilities,RuPay,Travel,IRCTC,NetBanking,Male
C15847,w104535,19133.86,Mumbai,2026-05-03,Declined,Shopping,MasterCard,Travel,HPCL,Credit,Female
C12225,w104536,3143.17,Chennai,2026-06-14,Approved,Dining,Amex,Utilities,Amazon,UPI,Male
C81251,w104537,3183.67,Hyderabad,2026-06-28,Approved,Utilities,RuPay,Utilities,Amazon,NetBanking,Male
C97247,w104538,3067.1,Delhi,2026-05-28,Declined,Dining,RuPay,Fuel,Zomato,UPI,Male
C63765,w104539,11059.04,Chennai,2026-06-06,Declined,Travel,RuPay,Fuel,Swiggy,NetBanking,Female
C66394,w104540,15993.82,Kolkata,2026-05-25,Approved,Fuel,Amex,E-commerce,IRCTC,Credit,Female
C74357,w104541,19598.33,Chennai,2026-05-07,Approved,Utilities,RuPay,E-commerce,Amazon,Credit,Female
C58788,w104542,1860.51,Bengaluru,2026-05-26,Approved,Utilities,Visa,Food,HPCL,UPI,Male
C59302,w104543,3923.5,Delhi,2026-01-10,Approved,Utilities,RuPay,Travel,Zomato,NetBanking,Female
C80650,w104544,6664.6,Kolkata,2026-06-23,Declined,Travel,Amex,E-commerce,Amazon,NetBanking,Female
C73783,w104545,15227.73,Chennai,2026-03-16,Approved,Shopping,Visa,Utilities,Amazon,Credit,Male
C42866,w104546,20641.15,Bengaluru,2026-06-03,Approved,Utilities,Amex,Travel,Reliance,Credit,Male
C11317,w104547,10834.19,Pune,2026-04-03,Approved,Shopping,MasterCard,Fuel,Reliance,NetBanking,Male
C25846,w104548,5572.5,Delhi,2026-02-08,Declined,Utilities,RuPay,Food,Swiggy,UPI,Male
C93854,w104549,8350.07,Vizag,2026-03-22,Declined,Travel,MasterCard,Fuel,HPCL,NetBanking,Male
C65050,w104550,12704.23,Vizag,2026-03-09,Declined,Groceries,RuPay,E-commerce,Zomato,NetBanking,Male
C10898,w104551,8749.48,Mumbai,2026-02-09,Approved,Fuel,Visa,Food,Reliance,Credit,Male
C46177,w104552,7202.68,Vizag,2026-01-13,Approved,Shopping,Amex,E-commerce,IOCL,NetBanking,Male
C35361,w104553,3614.89,Delhi,2026-01-30,Approved,Utilities,MasterCard,Fuel,IOCL,NetBanking,Male
C62973,w104554,16004.58,Vizag,2026-05-03,Approved,Utilities,Amex,Retail,DMart,UPI,Female
C18461,w104555,11689.88,Hyderabad,2026-02-06,Declined,Fuel,Amex,Retail,Amazon,NetBanking,Male
C19921,w104556,10245.06,Chennai,2026-02-10,Declined,Shopping,Visa,Utilities,Zomato,UPI,Female
C84418,w104557,24497.04,Kolkata,2026-04-22,Approved,Fuel,Visa,E-commerce,IOCL,NetBanking,Female
C50649,w104558,22602.34,Chennai,2026-06-10,Approved,Utilities,Visa,Fuel,IOCL,NetBanking,Female
C15880,w104559,1628.88,Vizag,2026-01-20,Approved,Dining,Amex,Retail,Zomato,Credit,Male
C38694,w104560,1423.72,Chennai,2026-02-10,Declined,Utilities,RuPay,Utilities,IRCTC,UPI,Female
C45261,w104561,7408.4,Hyderabad,2026-04-04,Approved,Fuel,RuPay,Utilities,IRCTC,UPI,Male
C72566,w104562,9302.78,Pune,2026-03-27,Approved,Utilities,Amex,E-commerce,HPCL,UPI,Female
C34537,w104563,24608.77,Delhi,2026-06-26,Declined,Fuel,Visa,Retail,Amazon,NetBanking,Male
C97948,w104564,11262.49,Pune,2026-05-19,Declined,Fuel,MasterCard,Travel,IOCL,UPI,Male
C70970,w104565,23039.52,Vizag,2026-04-03,Declined,Travel,Visa,Food,Swiggy,NetBanking,Male
C63222,w104566,1577.33,Vizag,2026-06-22,Approved,Travel,MasterCard,Fuel,IRCTC,NetBanking,Female
C31213,w104567,7838.48,Mumbai,2026-06-15,Declined,Travel,MasterCard,Travel,DMart,Credit,Male
C97396,w104568,3657.45,Hyderabad,2026-03-19,Approved,Groceries,RuPay,Travel,HPCL,UPI,Female
C62952,w104569,7313.49,Pune,2026-03-21,Approved,Travel,RuPay,Travel,Swiggy,UPI,Male
C21891,w104570,6210.52,Vizag,2026-01-22,Approved,Utilities,Amex,Travel,DMart,NetBanking,Male
C95836,w104571,16580.35,Kolkata,2026-04-17,Declined,Utilities,Visa,Utilities,DMart,UPI,Female
C44663,w104572,13986.53,Chennai,2026-01-10,Approved,Fuel,RuPay,Fuel,Swiggy,NetBanking,Male
C59616,w104573,3959.53,Delhi,2026-06-19,Declined,Dining,RuPay,E-commerce,IOCL,NetBanking,Male
C47114,w104574,20648.23,Pune,2026-02-26,Approved,Dining,Amex,Retail,IOCL,NetBanking,Female
C13069,w104575,22793.72,Mumbai,2026-05-23,Approved,Dining,Visa,Food,DMart,Credit,Female
C82288,w104576,18831.84,Kolkata,2026-05-21,Declined,Travel,RuPay,Travel,IRCTC,UPI,Male
C60743,w104577,15630.83,Delhi,2026-02-09,Declined,Groceries,Visa,Fuel,IOCL,UPI,Male
C29018,w104578,15997.67,Kolkata,2026-06-27,Approved,Groceries,MasterCard,Travel,Zomato,NetBanking,Female
C82697,w104579,2787.63,Bengaluru,2026-02-26,Approved,Dining,RuPay,Travel,IOCL,Credit,Male
C30831,w104580,20430.42,Delhi,2026-03-25,Approved,Shopping,Amex,Utilities,Zomato,UPI,Male
C14326,w104581,5521.24,Chennai,2026-01-16,Approved,Dining,Visa,E-commerce,HPCL,UPI,Female
C79548,w104582,13272.03,Pune,2026-06-05,Approved,Fuel,Visa,Fuel,DMart,UPI,Female
C93457,w104583,2669.19,Bengaluru,2026-02-21,Declined,Shopping,MasterCard,Fuel,Swiggy,NetBanking,Female
C60791,w104584,12092.41,Bengaluru,2026-03-11,Approved,Dining,RuPay,Utilities,Amazon,Credit,Male
C97750,w104585,16344.88,Bengaluru,2026-05-16,Declined,Travel,MasterCard,Travel,HPCL,Credit,Male
C36171,w104586,15980.95,Delhi,2026-06-16,Approved,Shopping,Visa,Utilities,Amazon,UPI,Female
C82185,w104587,19012.22,Chennai,2026-04-13,Declined,Utilities,RuPay,Travel,Swiggy,NetBanking,Female
C73010,w104588,24062.27,Kolkata,2026-03-16,Declined,Travel,RuPay,Food,DMart,Credit,Female
C98254,w104589,3511.56,Mumbai,2026-03-24,Approved,Shopping,Amex,E-commerce,DMart,Credit,Male
C97119,w104590,19359.63,Delhi,2026-02-27,Approved,Shopping,RuPay,Food,Amazon,Credit,Female
C57738,w104591,22624.11,Pune,2026-04-01,Approved,Shopping,Amex,Retail,Reliance,NetBanking,Female
C76084,w104592,5620.04,Vizag,2026-06-09,Approved,Fuel,Visa,E-commerce,IRCTC,UPI,Female
C31263,w104593,4474.16,Bengaluru,2026-01-19,Approved,Utilities,RuPay,Travel,Swiggy,UPI,Male
C88092,w104594,6250.43,Pune,2026-04-18,Approved,Fuel,RuPay,Travel,Zomato,Credit,Female
C68868,w104595,17692.2,Chennai,2026-02-03,Approved,Groceries,Amex,Fuel,Reliance,NetBanking,Female
C14844,w104596,3657.2,Pune,2026-01-01,Approved,Dining,Amex,E-commerce,Zomato,Credit,Female
C64761,w104597,2685.15,Chennai,2026-01-01,Approved,Shopping,MasterCard,Food,Amazon,Credit,Male
C50526,w104598,14667.89,Delhi,2026-03-20,Approved,Groceries,Visa,E-commerce,DMart,NetBanking,Male
C40791,w104599,5617.54,Pune,2026-04-09,Declined,Groceries,Visa,Utilities,Swiggy,UPI,Male
C62618,w104600,972.93,Hyderabad,2026-03-01,Declined,Shopping,Visa,Retail,HPCL,NetBanking,Male
C73872,w104601,237.09,Pune,2026-05-11,Declined,Travel,Amex,Fuel,IRCTC,Credit,Female
C21086,w104602,22880.74,Hyderabad,2026-02-02,Approved,Fuel,MasterCard,E-commerce,IOCL,UPI,Female
C68314,w104603,22775.23,Pune,2026-05-16,Approved,Groceries,MasterCard,Retail,HPCL,Credit,Female
C80500,w104604,2296.42,Chennai,2026-04-11,Declined,Fuel,Visa,Fuel,Reliance,UPI,Male
C53206,w104605,15502.11,Delhi,2026-05-16,Declined,Utilities,RuPay,E-commerce,DMart,UPI,Female
C64389,w104606,10249.01,Mumbai,2026-02-09,Approved,Shopping,RuPay,Retail,IRCTC,UPI,Female
C75351,w104607,21928.63,Kolkata,2026-02-28,Declined,Groceries,RuPay,E-commerce,Swiggy,Credit,Female
C41703,w104608,11206.8,Chennai,2026-03-08,Declined,Shopping,Visa,E-commerce,Zomato,NetBanking,Female
C25815,w104609,14742.39,Vizag,2026-05-12,Approved,Dining,MasterCard,Utilities,IOCL,NetBanking,Female
C96751,w104610,12772.24,Kolkata,2026-06-05,Declined,Travel,Visa,Fuel,Zomato,Credit,Female
C40159,w104611,549.4,Chennai,2026-01-18,Approved,Groceries,RuPay,Travel,Swiggy,NetBanking,Female
C53121,w104612,18504.49,Pune,2026-04-13,Declined,Fuel,MasterCard,Food,Reliance,NetBanking,Male
C76045,w104613,18028.42,Mumbai,2026-01-02,Declined,Groceries,MasterCard,Fuel,Swiggy,NetBanking,Male
C87351,w104614,13192.22,Kolkata,2026-03-26,Approved,Travel,Visa,Fuel,IOCL,Credit,Male
C59960,w104615,22204.28,Hyderabad,2026-03-06,Approved,Dining,RuPay,Travel,IRCTC,Credit,Female
C20452,w104616,7917.08,Chennai,2026-05-23,Declined,Utilities,RuPay,Fuel,Amazon,NetBanking,Male
C94921,w104617,4118.69,Pune,2026-03-08,Declined,Groceries,MasterCard,Food,HPCL,UPI,Male
C21183,w104618,14354.72,Kolkata,2026-01-29,Approved,Utilities,Visa,Fuel,Reliance,NetBanking,Female
C45427,w104619,4033.01,Mumbai,2026-02-01,Declined,Shopping,MasterCard,Utilities,Amazon,UPI,Male
C69762,w104620,23810.0,Kolkata,2026-06-19,Approved,Groceries,RuPay,Utilities,Zomato,UPI,Female
C23809,w104621,10760.79,Kolkata,2026-06-09,Approved,Shopping,Visa,Utilities,Amazon,NetBanking,Male
C86912,w104622,4714.05,Hyderabad,2026-05-12,Approved,Shopping,RuPay,Retail,Zomato,NetBanking,Male
C11306,w104623,16437.16,Pune,2026-04-11,Declined,Travel,Amex,Retail,Reliance,NetBanking,Female
C17955,w104624,22397.48,Delhi,2026-02-20,Declined,Fuel,Visa,Utilities,Swiggy,UPI,Female
C18711,w104625,1559.22,Hyderabad,2026-03-24,Declined,Utilities,Amex,Travel,Swiggy,NetBanking,Female
C31450,w104626,6593.27,Kolkata,2026-06-25,Approved,Groceries,RuPay,Retail,Reliance,NetBanking,Female
C45790,w104627,24501.78,Chennai,2026-01-27,Declined,Shopping,RuPay,Utilities,Zomato,Credit,Female
C76067,w104628,15213.28,Kolkata,2026-02-26,Declined,Travel,MasterCard,Fuel,HPCL,NetBanking,Female
C24599,w104629,3958.04,Mumbai,2026-03-25,Declined,Utilities,Amex,Fuel,IOCL,NetBanking,Female
C18911,w104630,19934.21,Pune,2026-04-04,Approved,Fuel,RuPay,Food,Amazon,UPI,Male
C86934,w104631,19044.15,Vizag,2026-03-15,Approved,Groceries,Visa,E-commerce,HPCL,NetBanking,Male
C77856,w104632,1862.03,Vizag,2026-01-01,Declined,Travel,MasterCard,Utilities,Swiggy,Credit,Male
C94895,w104633,21654.91,Delhi,2026-05-31,Declined,Travel,RuPay,Food,Amazon,Credit,Female
C24023,w104634,16415.01,Kolkata,2026-04-06,Declined,Fuel,RuPay,Utilities,DMart,Credit,Male
C72622,w104635,12258.56,Delhi,2026-04-24,Declined,Fuel,RuPay,E-commerce,IRCTC,UPI,Male
C92785,w104636,3482.06,Pune,2026-05-28,Declined,Travel,Visa,Retail,Reliance,UPI,Female
C56778,w104637,21485.84,Bengaluru,2026-02-04,Approved,Dining,Amex,Travel,Amazon,NetBanking,Female
C78732,w104638,19001.2,Mumbai,2026-03-28,Declined,Utilities,Amex,Food,Swiggy,Credit,Female
C37574,w104639,8829.26,Mumbai,2026-02-07,Approved,Shopping,RuPay,Retail,Amazon,NetBanking,Female
C48470,w104640,17348.04,Kolkata,2026-03-08,Approved,Fuel,RuPay,Utilities,IOCL,Credit,Female
C80386,w104641,11710.39,Vizag,2026-04-24,Declined,Fuel,RuPay,Food,Amazon,NetBanking,Male
C13497,w104642,6864.48,Hyderabad,2026-06-06,Declined,Fuel,Visa,Utilities,Zomato,UPI,Male
C91279,w104643,2061.09,Delhi,2026-06-15,Approved,Travel,RuPay,Retail,Amazon,Credit,Female
C15275,w104644,13484.0,Mumbai,2026-03-29,Approved,Groceries,Visa,Fuel,Reliance,UPI,Female
C73280,w104645,4341.75,Vizag,2026-01-10,Declined,Fuel,MasterCard,Fuel,DMart,UPI,Female
C91907,w104646,13922.67,Bengaluru,2026-03-30,Approved,Fuel,Amex,Travel,Swiggy,NetBanking,Male
