transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
s104359,2026-01-06, delhi ,C20076,Visa,Shopping,Female,20207.63,UPI, IOCL ,Travel,Declined
s104360,2026-04-20, bengaluru ,C13010,MasterCard,Shopping,Male,6551.62,NetBanking, AMAZON ,Fuel,Approved
s104361,2026-04-07, pune ,C52752,RuPay,Travel,Female,18714.91,Credit, IRCTC ,Travel,Approved
s104362,2026-03-25, chennai ,C65167,Visa,Travel,Male,9586.75,Credit, AMAZON ,Travel,Declined
s104363,2026-02-04, pune ,C15877,Amex,Dining,Male,4932.25,UPI, AMAZON ,Retail,Declined
s104364,2026-03-23, bengaluru ,C60094,MasterCard,Travel,Male,12030.41,NetBanking, RELIANCE ,Retail,Declined
s104365,2026-02-16, hyderabad ,C12346,Visa,Utilities,Female,12379.68,UPI, SWIGGY ,Travel,Approved
s104366,2026-04-21, hyderabad ,C81222,Amex,Groceries,Male,23371.98,NetBanking, AMAZON ,Fuel,Declined
s104367,2026-02-12, mumbai ,C38799,Amex,Groceries,Male,6445.24,UPI, IOCL ,E-commerce,Declined
s104368,2026-02-16, chennai ,C55418,RuPay,Travel,Male,21177.84,NetBanking, IOCL ,Food,Declined
s104369,2026-05-06, vizag ,C66295,Visa,Dining,Female,18121.48,NetBanking, AMAZON ,Travel,Approved
s104370,2026-06-13, bengaluru ,C11400,Visa,Utilities,Male,22651.29,Credit, DMART ,Utilities,Approved
s104371,2026-02-23, pune ,C79079,Amex,Groceries,Female,6051.09,NetBanking, HPCL ,Fuel,Approved
s104372,2026-01-23, delhi ,C78259,Visa,Travel,Female,14204.87,UPI, RELIANCE ,Food,Declined
s104373,2026-04-10, delhi ,C58090,Amex,Fuel,Male,22235.28,UPI, DMART ,Travel,Approved
s104374,2026-03-07, hyderabad ,C58748,RuPay,Fuel,Male,12169.17,Credit, SWIGGY ,Travel,Approved
s104375,2026-06-27, pune ,C60168,MasterCard,Travel,Male,22989.75,NetBanking, SWIGGY ,Food,Declined
s104376,2026-02-14, mumbai ,C61324,MasterCard,Groceries,Male,22717.55,NetBanking, IOCL ,Utilities,Approved
s104377,2026-04-29, bengaluru ,C40220,RuPay,Dining,Female,10280.3,NetBanking, SWIGGY ,Retail,Declined
s104378,2026-04-11, pune ,C96199,Visa,Groceries,Female,11698.22,UPI, SWIGGY ,Retail,Declined
s104379,2026-06-06, kolkata ,C69139,Amex,Shopping,Female,16101.08,UPI, DMART ,Utilities,Declined
s104380,2026-02-16, vizag ,C35825,MasterCard,Fuel,Male,20090.71,UPI, RELIANCE ,Food,Declined
s104381,2026-02-06, vizag ,C21513,Visa,Utilities,Male,8204.11,UPI, SWIGGY ,Food,Approved
s104382,2026-02-13, kolkata ,C73607,MasterCard,Dining,Female,1469.29,NetBanking, IRCTC ,Retail,Approved
s104383,2026-06-23, delhi ,C13640,Amex,Travel,Male,258.45,NetBanking, IRCTC ,Utilities,Approved
s104384,2026-04-22, chennai ,C15717,MasterCard,Utilities,Male,18106.09,Credit, IRCTC ,E-commerce,Approved
s104385,2026-05-16, kolkata ,C24505,MasterCard,Fuel,Female,14074.66,Credit, IOCL ,Travel,Declined
s104386,2026-06-21, mumbai ,C40178,RuPay,Groceries,Female,13247.38,UPI, IRCTC ,E-commerce,Approved
s104387,2026-06-20, delhi ,C20055,Amex,Travel,Female,3556.43,Credit, IOCL ,Travel,Approved
s104388,2026-02-20, hyderabad ,C60306,Amex,Travel,Male,15515.56,NetBanking, DMART ,Fuel,Declined
s104389,2026-03-26, pune ,C51617,RuPay,Utilities,Male,7390.93,UPI, IOCL ,Retail,Approved
s104390,2026-04-02, kolkata ,C55776,MasterCard,Shopping,Female,22368.46,Credit, IOCL ,Retail,Declined
s104391,2026-06-02, hyderabad ,C46423,MasterCard,Travel,Male,24985.53,UPI, ZOMATO ,Food,Declined
s104392,2026-04-11, kolkata ,C19562,MasterCard,Fuel,Male,526.98,UPI, AMAZON ,E-commerce,Declined
s104393,2026-04-09, vizag ,C74489,MasterCard,Fuel,Female,3680.39,Credit, SWIGGY ,Food,Approved
s104394,2026-01-16, kolkata ,C83746,MasterCard,Shopping,Male,17974.28,NetBanking, ZOMATO ,Travel,Approved
s104395,2026-05-13, bengaluru ,C30546,RuPay,Utilities,Male,14856.08,Credit, AMAZON ,E-commerce,Approved
s104396,2026-03-21, bengaluru ,C32231,Amex,Utilities,Male,5301.22,UPI, RELIANCE ,Travel,Declined
s104397,2026-06-25, pune ,C77041,Visa,Fuel,Male,3228.87,UPI, SWIGGY ,Food,Approved
s104398,2026-05-30, delhi ,C73019,Visa,Shopping,Female,16404.92,NetBanking, IOCL ,Utilities,Declined
s104399,2026-02-24, bengaluru ,C32847,RuPay,Travel,Male,11291.64,NetBanking, IRCTC ,Food,Declined
s104400,2026-02-16, pune ,C49624,Visa,Fuel,Male,5763.37,Credit, HPCL ,Utilities,Declined
s104401,2026-06-17, vizag ,C13806,RuPay,Fuel,Female,22865.75,NetBanking, HPCL ,Fuel,Declined
s104402,2026-03-04, hyderabad ,C69699,Visa,Shopping,Male,9623.66,NetBanking, HPCL ,Retail,Approved
s104403,2026-06-10, bengaluru ,C49487,MasterCard,Travel,Female,5106.3,NetBanking, IRCTC ,Travel,Approved
s104404,2026-01-21, pune ,C57973,MasterCard,Travel,Male,8769.63,UPI, HPCL ,Fuel,Approved
s104405,2026-06-13, pune ,C81057,RuPay,Groceries,Male,22820.0,Credit, RELIANCE ,Food,Declined
s104406,2026-04-04, chennai ,C92923,MasterCard,Utilities,Male,22138.08,UPI, SWIGGY ,Fuel,Approved
s104407,2026-02-17, pune ,C54465,Amex,Shopping,Male,12949.32,Credit, ZOMATO ,Retail,Approved
s104408,2026-05-01, pune ,C94939,Visa,Groceries,Male,4387.38,NetBanking, ZOMATO ,Utilities,Approved
s104409,2026-03-27, kolkata ,C45615,Amex,Fuel,Male,20815.71,UPI, DMART ,Travel,Approved
s104410,2026-01-12, delhi ,C83226,Amex,Shopping,Female,8643.77,Credit, SWIGGY ,Food,Declined
s104411,2026-06-20, vizag ,C33794,Amex,Groceries,Male,13659.46,Credit, DMART ,Fuel,Declined
s104412,2026-04-26, mumbai ,C92561,Amex,Fuel,Male,20200.24,NetBanking, IOCL ,Retail,Declined
s104413,2026-06-22, vizag ,C34112,Amex,Groceries,Male,20323.55,Credit, SWIGGY ,E-commerce,Declined
s104414,2026-01-08, vizag ,C15271,RuPay,Fuel,Female,10164.68,UPI, ZOMATO ,Utilities,Approved
s104415,2026-06-18, kolkata ,C20182,Visa,Groceries,Female,15986.39,UPI, ZOMATO ,Retail,Approved
s104416,2026-06-10, kolkata ,C21889,MasterCard,Utilities,Male,19431.73,UPI, RELIANCE ,Fuel,Approved
s104417,2026-04-16, vizag ,C89271,Amex,Utilities,Male,21554.86,NetBanking, AMAZON ,Utilities,Declined
s104418,2026-05-27, pune ,C84599,Amex,Fuel,Male,4055.5,UPI, DMART ,Fuel,Approved
s104419,2026-06-22, delhi ,C39996,Amex,Utilities,Male,2436.95,NetBanking, SWIGGY ,E-commerce,Approved
s104420,2026-06-09, vizag ,C34130,MasterCard,Groceries,Female,4407.54,NetBanking, DMART ,Travel,Declined
s104421,2026-02-25, hyderabad ,C12399,Amex,Groceries,Male,5317.05,UPI, HPCL ,Fuel,Approved
s104422,2026-03-14, kolkata ,C83387,RuPay,Dining,Female,15062.39,Credit, RELIANCE ,Food,Approved
s104423,2026-03-06, chennai ,C24285,Amex,Groceries,Female,18241.9,NetBanking, AMAZON ,E-commerce,Declined
s104424,2026-05-24, kolkata ,C23039,MasterCard,Dining,Male,22952.61,NetBanking, AMAZON ,Travel,Approved
s104425,2026-04-16, chennai ,C66470,Visa,Dining,Female,19591.5,NetBanking, IRCTC ,Travel,Approved
s104426,2026-05-13, hyderabad ,C84406,Amex,Utilities,Female,14377.23,NetBanking, IOCL ,Fuel,Declined
s104427,2026-02-08, chennai ,C49467,Visa,Travel,Male,23191.16,UPI, IRCTC ,Food,Declined
s104428,2026-04-11, bengaluru ,C20850,Amex,Utilities,Female,1362.57,UPI, SWIGGY ,Fuel,Approved
s104429,2026-01-31, pune ,C57039,MasterCard,Shopping,Male,24237.76,UPI, HPCL ,Retail,Declined
s104430,2026-03-16, mumbai ,C52812,Visa,Utilities,Female,1263.52,Credit, RELIANCE ,Fuel,Declined
s104431,2026-01-01, pune ,C15338,Amex,Dining,Male,276.84,NetBanking, DMART ,Utilities,Declined
s104432,2026-04-03, hyderabad ,C47244,MasterCard,Shopping,Male,19677.29,Credit, SWIGGY ,Travel,Approved
s104433,2026-01-23, pune ,C25295,MasterCard,Fuel,Male,24109.85,UPI, RELIANCE ,Food,Declined
s104434,2026-02-26, mumbai ,C59368,RuPay,Dining,Female,6154.75,NetBanking, SWIGGY ,Utilities,Approved
s104435,2026-01-01, vizag ,C58511,RuPay,Groceries,Female,8736.61,Credit, SWIGGY ,Utilities,Approved
s104436,2026-02-03, delhi ,C20765,RuPay,Utilities,Female,12646.49,Credit, HPCL ,Retail,Declined
s104437,2026-04-21, hyderabad ,C13725,Amex,Groceries,Female,526.4,NetBanking, DMART ,Fuel,Approved
s104438,2026-06-21, pune ,C20382,Visa,Travel,Male,17415.12,NetBanking, DMART ,Fuel,Approved
s104439,2026-01-22, delhi ,C51498,Visa,Travel,Male,2408.05,UPI, RELIANCE ,Retail,Approved
s104440,2026-03-22, pune ,C71107,Amex,Fuel,Male,14107.99,NetBanking, AMAZON ,Food,Approved
s104441,2026-06-05, pune ,C65176,Visa,Travel,Male,12801.12,UPI, IOCL ,Retail,Declined
s104442,2026-03-25, bengaluru ,C41762,Amex,Dining,Female,23072.48,NetBanking, AMAZON ,E-commerce,Declined
s104443,2026-02-09, delhi ,C58379,RuPay,Travel,Male,2447.61,Credit, RELIANCE ,E-commerce,Declined
s104444,2026-04-05, kolkata ,C99378,MasterCard,Fuel,Female,16513.04,NetBanking, AMAZON ,Travel,Declined
s104445,2026-06-24, kolkata ,C75839,RuPay,Dining,Female,8198.74,UPI, RELIANCE ,Food,Approved
s104446,2026-03-15, chennai ,C31228,MasterCard,Dining,Male,205.28,NetBanking, HPCL ,Food,Declined
s104447,2026-03-22, pune ,C92204,MasterCard,Fuel,Male,1500.75,Credit, RELIANCE ,Retail,Declined
s104448,2026-05-18, mumbai ,C34384,MasterCard,Dining,Female,15988.42,Credit, DMART ,Fuel,Declined
s104449,2026-03-25, bengaluru ,C71208,Amex,Fuel,Male,11895.49,UPI, IOCL ,Food,Approved
s104450,2026-02-27, hyderabad ,C36401,Visa,Utilities,Male,20323.12,UPI, RELIANCE ,Utilities,Approved
s104451,2026-01-22, mumbai ,C54467,Visa,Dining,Female,11819.37,Credit, AMAZON ,Utilities,Declined
s104452,2026-05-17, vizag ,C62981,Visa,Utilities,Male,17504.8,Credit, DMART ,Retail,Approved
s104453,2026-01-13, pune ,C71221,Visa,Travel,Male,15035.76,UPI, IRCTC ,Retail,Declined
s104454,2026-02-05, pune ,C20606,MasterCard,Groceries,Female,24409.02,Credit, HPCL ,Travel,Declined
s104455,2026-04-22, chennai ,C35184,RuPay,Dining,Male,3113.71,UPI, HPCL ,Retail,Approved
s104456,2026-03-11, hyderabad ,C51115,MasterCard,Groceries,Male,19383.22,Credit, IOCL ,Travel,Approved
s104457,2026-04-22, kolkata ,C53500,Visa,Shopping,Male,20775.36,Credit, AMAZON ,E-commerce,Approved
s104458,2026-04-16, mumbai ,C82392,Visa,Dining,Female,3358.53,Credit, AMAZON ,E-commerce,Approved
s104459,2026-06-11, mumbai ,C32718,MasterCard,Fuel,Male,1751.63,Credit, IRCTC ,Fuel,Declined
s104460,2026-03-16, vizag ,C30111,RuPay,Dining,Female,23365.18,NetBanking, SWIGGY ,Food,Approved
s104461,2026-03-05, hyderabad ,C69808,MasterCard,Fuel,Female,2745.41,Credit, IRCTC ,Travel,Declined
s104462,2026-06-13, hyderabad ,C62968,Visa,Dining,Female,24200.22,NetBanking, IRCTC ,E-commerce,Approved
s104463,2026-02-21, hyderabad ,C62064,Visa,Groceries,Female,18333.68,UPI, DMART ,Utilities,Approved
s104464,2026-06-22, hyderabad ,C27134,RuPay,Groceries,Female,1123.26,UPI, DMART ,Retail,Approved
s104465,2026-04-10, hyderabad ,C99009,Amex,Utilities,Male,7261.02,Credit, SWIGGY ,Travel,Declined
s104466,2026-03-11, bengaluru ,C48849,RuPay,Utilities,Male,5739.24,Credit, SWIGGY ,Retail,Declined
s104467,2026-02-20, mumbai ,C36267,Visa,Dining,Female,23884.9,UPI, ZOMATO ,Retail,Declined
s104468,2026-05-08, delhi ,C71039,RuPay,Dining,Female,386.92,Credit, AMAZON ,Travel,Declined
s104469,2026-06-15, delhi ,C20612,MasterCard,Fuel,Male,7782.37,Credit, IRCTC ,Travel,Declined
s104470,2026-04-11, bengaluru ,C17796,Amex,Fuel,Male,22364.16,Credit, IRCTC ,Retail,Declined
s104471,2026-05-07, kolkata ,C87634,Visa,Groceries,Male,8832.19,UPI, DMART ,E-commerce,Approved
s104472,2026-06-12, mumbai ,C35712,Visa,Dining,Female,17803.45,UPI, AMAZON ,Food,Approved
s104473,2026-01-09, vizag ,C11040,Amex,Dining,Female,2237.52,Credit, DMART ,Food,Declined
s104474,2026-06-28, pune ,C51515,Amex,Utilities,Female,8835.2,UPI, DMART ,Utilities,Declined
s104475,2026-01-11, vizag ,C21410,Amex,Groceries,Male,8931.9,UPI, IRCTC ,Fuel,Declined
s104476,2026-02-15, vizag ,C87969,RuPay,Travel,Male,1550.86,Credit, IOCL ,Utilities,Declined
s104477,2026-05-24, vizag ,C20043,Visa,Groceries,Female,18526.17,UPI, IRCTC ,Utilities,Declined
s104478,2026-06-22, delhi ,C23348,Visa,Dining,Female,16311.62,UPI, SWIGGY ,E-commerce,Approved
s104479,2026-03-03, kolkata ,C21149,Amex,Fuel,Female,8001.36,NetBanking, DMART ,E-commerce,Approved
s104480,2026-01-15, hyderabad ,C18610,MasterCard,Utilities,Male,16264.62,Credit, RELIANCE ,Travel,Declined
s104481,2026-02-14, hyderabad ,C28698,MasterCard,Travel,Female,3303.71,NetBanking, AMAZON ,Travel,Approved
s104482,2026-05-10, pune ,C16930,Visa,Travel,Female,1807.39,Credit, IOCL ,Travel,Declined
s104483,2026-01-31, chennai ,C16114,RuPay,Fuel,Male,3343.88,NetBanking, IRCTC ,Retail,Declined
s104484,2026-01-21, mumbai ,C29867,Visa,Shopping,Male,19118.98,UPI, IOCL ,Food,Approved
s104485,2026-02-05, kolkata ,C41822,Visa,Fuel,Female,9910.27,UPI, DMART ,Utilities,Declined
s104486,2026-06-28, bengaluru ,C64453,MasterCard,Dining,Female,22450.03,Credit, DMART ,Travel,Declined
s104487,2026-06-16, kolkata ,C71145,RuPay,Utilities,Female,21772.71,Credit, RELIANCE ,Food,Approved
s104488,2026-06-18, pune ,C78304,Amex,Fuel,Female,1880.69,Credit, SWIGGY ,Food,Approved
s104489,2026-05-08, kolkata ,C92296,Visa,Utilities,Male,21456.82,NetBanking, IOCL ,Food,Declined
s104490,2026-03-06, pune ,C88552,Amex,Groceries,Female,13938.68,NetBanking, RELIANCE ,Food,Declined
s104491,2026-06-26, bengaluru ,C26076,Amex,Shopping,Female,4955.68,Credit, DMART ,Food,Approved
s104492,2026-06-14, mumbai ,C80886,MasterCard,Travel,Male,16793.81,NetBanking, ZOMATO ,Fuel,Declined
s104493,2026-02-11, kolkata ,C37694,Visa,Shopping,Female,15260.36,UPI, IRCTC ,Retail,Approved
s104494,2026-01-04, vizag ,C41223,Amex,Dining,Female,4408.95,NetBanking, SWIGGY ,Travel,Approved
s104495,2026-03-23, kolkata ,C49196,Visa,Dining,Female,1513.74,Credit, HPCL ,Fuel,Approved
s104496,2026-01-12, pune ,C70986,Amex,Travel,Male,13775.39,UPI, IRCTC ,Retail,Declined
s104497,2026-04-07, chennai ,C31460,RuPay,Utilities,Female,7055.32,Credit, HPCL ,Retail,Approved
s104498,2026-02-26, bengaluru ,C92318,MasterCard,Fuel,Female,22734.65,Credit, AMAZON ,Utilities,Declined
s104499,2026-01-17, chennai ,C90552,RuPay,Shopping,Female,24093.16,Credit, ZOMATO ,E-commerce,Declined
s104500,2026-06-05, pune ,C35696,Amex,Utilities,Female,1339.82,UPI, RELIANCE ,Food,Approved
s104501,2026-02-24, chennai ,C10784,MasterCard,Dining,Male,5697.78,Credit, IOCL ,Retail,Approved
s104502,2026-05-09, delhi ,C34385,RuPay,Shopping,Male,3828.89,Credit, ZOMATO ,Travel,Approved
s104503,2026-02-27, pune ,C28446,Amex,Groceries,Male,12773.41,NetBanking, DMART ,E-commerce,Declined
s104504,2026-01-11, hyderabad ,C14176,Visa,Utilities,Female,9834.65,UPI, SWIGGY ,E-commerce,Approved
s104505,2026-04-04, hyderabad ,C34648,Visa,Shopping,Female,18642.13,Credit, DMART ,Utilities,Declined
s104506,2026-06-17, hyderabad ,C80212,Amex,Shopping,Male,3913.83,Credit, ZOMATO ,Travel,Declined
s104507,2026-05-07, kolkata ,C95989,RuPay,Dining,Female,12073.6,Credit, IOCL ,Retail,Declined
s104508,2026-03-06, vizag ,C11063,RuPay,Travel,Female,4543.14,UPI, AMAZON ,Food,Declined
s104509,2026-04-18, delhi ,C49016,RuPay,Fuel,Male,22502.72,Credit, RELIANCE ,E-commerce,Declined
s104510,2026-01-18, chennai ,C28584,MasterCard,Fuel,Male,18351.12,UPI, IOCL ,Food,Approved
s104511,2026-06-24, delhi ,C27984,Visa,Shopping,Female,21695.57,Credit, RELIANCE ,Retail,Approved
s104512,2026-05-29, bengaluru ,C75992,MasterCard,Travel,Female,16796.98,Credit, SWIGGY ,Utilities,Approved
s104513,2026-04-16, pune ,C40739,RuPay,Fuel,Male,15521.62,Credit, IOCL ,Food,Declined
s104514,2026-06-23, mumbai ,C23839,Amex,Dining,Female,797.39,Credit, HPCL ,Travel,Declined
s104515,2026-03-03, bengaluru ,C88395,Amex,Utilities,Female,6546.73,Credit, HPCL ,Retail,Approved
s104516,2026-01-27, vizag ,C12984,RuPay,Utilities,Male,12836.61,UPI, IRCTC ,Utilities,Approved
s104517,2026-01-30, pune ,C79351,Amex,Fuel,Female,15033.83,NetBanking, SWIGGY ,Fuel,Approved
s104518,2026-06-27, mumbai ,C88990,MasterCard,Shopping,Male,15755.22,NetBanking, IOCL ,E-commerce,Declined
s104519,2026-03-10, bengaluru ,C55373,MasterCard,Shopping,Female,1423.63,NetBanking, DMART ,Fuel,Approved
s104520,2026-03-13, kolkata ,C84316,Amex,Travel,Female,5372.68,NetBanking, HPCL ,E-commerce,Declined
s104521,2026-05-31, vizag ,C44381,MasterCard,Groceries,Male,7523.17,UPI, DMART ,E-commerce,Approved
s104522,2026-06-13, pune ,C94418,Visa,Travel,Female,18488.04,UPI, AMAZON ,Retail,Approved
s104523,2026-05-31, delhi ,C94347,MasterCard,Fuel,Male,23517.08,Credit, AMAZON ,Utilities,Declined
s104524,2026-05-13, vizag ,C32261,Amex,Travel,Male,16344.74,UPI, IRCTC ,Utilities,Declined
s104525,2026-05-23, kolkata ,C27682,Visa,Groceries,Male,22773.48,NetBanking, SWIGGY ,E-commerce,Approved
s104526,2026-05-03, bengaluru ,C93283,Amex,Shopping,Male,14143.61,NetBanking, IOCL ,Travel,Declined
s104527,2026-03-19, bengaluru ,C74610,MasterCard,Groceries,Male,7445.39,Credit, ZOMATO ,E-commerce,Approved
s104528,2026-05-10, kolkata ,C25384,Amex,Travel,Female,10511.87,Credit, HPCL ,Retail,Declined
s104529,2026-02-13, kolkata ,C29874,Visa,Utilities,Female,23123.46,Credit, SWIGGY ,Utilities,Approved
s104530,2026-03-09, pune ,C31540,Visa,Travel,Female,11440.77,NetBanking, AMAZON ,Fuel,Declined
s104531,2026-03-15, bengaluru ,C99935,MasterCard,Travel,Female,12249.14,NetBanking, SWIGGY ,Retail,Approved
s104532,2026-01-05, pune ,C12130,Amex,Utilities,Male,8215.0,UPI, IRCTC ,Retail,Declined
s104533,2026-03-21, delhi ,C90183,MasterCard,Shopping,Female,16553.21,NetBanking, HPCL ,Fuel,Declined
s104534,2026-06-13, bengaluru ,C27499,Amex,Fuel,Male,5444.0,Credit, RELIANCE ,Utilities,Approved
s104535,2026-04-05, kolkata ,C27041,RuPay,Dining,Female,11903.22,Credit, IOCL ,Food,Declined
s104536,2026-02-28, hyderabad ,C41867,Visa,Dining,Male,2973.92,Credit, IOCL ,Retail,Declined
s104537,2026-03-13, chennai ,C18754,Amex,Utilities,Female,1769.4,UPI, IOCL ,E-commerce,Approved
s104538,2026-01-02, delhi ,C17466,MasterCard,Shopping,Male,10883.01,UPI, IOCL ,Food,Declined
s104539,2026-02-04, kolkata ,C14125,RuPay,Utilities,Female,13779.54,NetBanking, IRCTC ,Utilities,Declined
s104540,2026-01-31, hyderabad ,C37161,RuPay,Utilities,Female,14052.26,UPI, IRCTC ,Food,Declined
s104541,2026-06-11, vizag ,C40926,RuPay,Fuel,Female,7808.99,UPI, HPCL ,E-commerce,Declined
s104542,2026-06-02, chennai ,C84557,Visa,Groceries,Male,6264.02,NetBanking, ZOMATO ,Fuel,Declined
s104543,2026-01-08, delhi ,C36992,MasterCard,Fuel,Male,17742.54,UPI, AMAZON ,E-commerce,Declined
s104544,2026-03-25, kolkata ,C72780,MasterCard,Groceries,Female,24245.57,UPI, SWIGGY ,E-commerce,Declined
s104545,2026-01-28, vizag ,C52975,MasterCard,Travel,Female,18045.27,UPI, IRCTC ,Fuel,Declined
s104546,2026-01-05, chennai ,C10946,Visa,Travel,Male,14807.24,UPI, SWIGGY ,Retail,Declined
s104547,2026-06-16, chennai ,C48718,RuPay,Shopping,Female,3013.43,UPI, HPCL ,Food,Approved
s104548,2026-03-22, delhi ,C10883,Visa,Fuel,Male,12570.43,NetBanking, AMAZON ,E-commerce,Declined
s104549,2026-03-03, delhi ,C25937,MasterCard,Travel,Female,4775.57,NetBanking, AMAZON ,Food,Declined
s104550,2026-05-03, chennai ,C30710,RuPay,Groceries,Male,14410.74,UPI, ZOMATO ,Utilities,Declined
s104551,2026-06-11, chennai ,C31727,MasterCard,Fuel,Male,20107.4,Credit, ZOMATO ,E-commerce,Approved
s104552,2026-05-21, mumbai ,C38847,Amex,Fuel,Female,15418.09,Credit, AMAZON ,Retail,Approved
s104553,2026-02-10, chennai ,C46444,MasterCard,Dining,Male,2508.89,UPI, IRCTC ,Utilities,Approved
s104554,2026-03-13, bengaluru ,C75839,Visa,Shopping,Male,24280.17,UPI, HPCL ,Utilities,Declined
s104555,2026-01-17, pune ,C28061,MasterCard,Travel,Male,18145.76,Credit, IRCTC ,E-commerce,Approved
s104556,2026-03-07, mumbai ,C79363,Amex,Fuel,Male,11207.51,NetBanking, IRCTC ,E-commerce,Declined
s104557,2026-01-08, chennai ,C70924,RuPay,Shopping,Male,15200.75,NetBanking, IRCTC ,Retail,Declined
s104558,2026-02-13, vizag ,C49378,RuPay,Utilities,Male,8802.24,Credit, IOCL ,Retail,Declined
s104559,2026-02-03, hyderabad ,C45063,Amex,Dining,Male,5923.26,Credit, DMART ,Retail,Approved
s104560,2026-03-23, bengaluru ,C46539,RuPay,Utilities,Female,3375.8,UPI, ZOMATO ,Food,Approved
s104561,2026-01-08, bengaluru ,C26709,Amex,Groceries,Female,13393.5,UPI, SWIGGY ,Travel,Approved
s104562,2026-04-13, vizag ,C82174,RuPay,Utilities,Male,9303.24,NetBanking, DMART ,Fuel,Approved
s104563,2026-06-07, vizag ,C16329,Visa,Groceries,Male,9354.35,Credit, AMAZON ,Food,Approved
s104564,2026-04-26, chennai ,C85205,Amex,Travel,Male,4094.19,NetBanking, RELIANCE ,Retail,Approved
s104565,2026-02-19, delhi ,C33759,MasterCard,Groceries,Male,17388.76,Credit, HPCL ,Utilities,Approved
s104566,2026-06-29, bengaluru ,C33893,Amex,Shopping,Male,19128.78,Credit, IRCTC ,Travel,Approved
s104567,2026-02-19, vizag ,C43097,MasterCard,Dining,Male,20683.07,Credit, IRCTC ,Fuel,Approved
s104568,2026-05-04, hyderabad ,C12357,Amex,Dining,Male,15408.58,Credit, HPCL ,Utilities,Approved
s104569,2026-03-09, chennai ,C33968,Amex,Shopping,Male,22705.71,NetBanking, IOCL ,Retail,Approved
s104570,2026-05-02, pune ,C30075,MasterCard,Dining,Female,8621.08,NetBanking, HPCL ,E-commerce,Declined
s104571,2026-03-01, kolkata ,C54176,MasterCard,Utilities,Male,6632.13,NetBanking, HPCL ,E-commerce,Approved
s104572,2026-02-02, delhi ,C16388,RuPay,Travel,Female,21873.39,UPI, ZOMATO ,Fuel,Declined
s104573,2026-05-19, mumbai ,C61086,Amex,Shopping,Male,22666.2,Credit, SWIGGY ,Travel,Declined
s104574,2026-01-28, chennai ,C25834,Visa,Dining,Female,12032.39,NetBanking, DMART ,Utilities,Approved
s104575,2026-04-19, kolkata ,C99341,Visa,Dining,Male,2313.34,Credit, IOCL ,Retail,Declined
s104576,2026-02-27, hyderabad ,C10238,RuPay,Utilities,Female,8964.06,Credit, RELIANCE ,Fuel,Declined
s104577,2026-05-13, chennai ,C83121,Visa,Dining,Female,5850.61,NetBanking, SWIGGY ,Fuel,Approved
s104578,2026-05-08, bengaluru ,C94392,Amex,Shopping,Male,1676.04,Credit, ZOMATO ,E-commerce,Declined
s104579,2026-04-21, mumbai ,C24546,RuPay,Shopping,Male,7213.2,Credit, SWIGGY ,Travel,Declined
s104580,2026-01-13, bengaluru ,C74789,Amex,Travel,Male,7355.7,Credit, HPCL ,Travel,Declined
s104581,2026-06-09, delhi ,C51732,RuPay,Groceries,Male,14634.38,Credit, HPCL ,Food,Approved
s104582,2026-06-25, mumbai ,C82280,Visa,Fuel,Female,10280.51,UPI, HPCL ,Travel,Approved
s104583,2026-05-18, chennai ,C83071,MasterCard,Travel,Female,13519.19,UPI, ZOMATO ,Travel,Declined
s104584,2026-01-05, delhi ,C24295,RuPay,Shopping,Female,16179.48,Credit, SWIGGY ,Fuel,Approved
s104585,2026-04-08, hyderabad ,C62438,Amex,Utilities,Male,22146.56,NetBanking, SWIGGY ,Fuel,Approved
s104586,2026-06-06, chennai ,C35322,Visa,Shopping,Male,279.58,NetBanking, AMAZON ,Travel,Declined
s104587,2026-05-20, delhi ,C15819,RuPay,Fuel,Female,22059.85,Credit, SWIGGY ,Food,Declined
s104588,2026-05-06, vizag ,C84207,Amex,Shopping,Male,10568.55,UPI, RELIANCE ,Travel,Declined
s104589,2026-05-13, mumbai ,C19464,RuPay,Fuel,Male,17170.35,UPI, DMART ,Travel,Declined
s104590,2026-02-14, vizag ,C14519,MasterCard,Shopping,Male,14773.66,UPI, IRCTC ,Travel,Approved
s104591,2026-02-28, kolkata ,C28396,MasterCard,Shopping,Female,12297.6,UPI, AMAZON ,Food,Approved
s104592,2026-05-03, mumbai ,C32794,RuPay,Travel,Female,14415.4,Credit, SWIGGY ,E-commerce,Declined
s104593,2026-04-03, kolkata ,C30958,MasterCard,Shopping,Male,4999.04,UPI, HPCL ,Food,Declined
s104594,2026-03-04, delhi ,C98271,Visa,Utilities,Female,9470.02,UPI, DMART ,Food,Approved
s104595,2026-01-18, kolkata ,C49106,RuPay,Groceries,Female,5329.61,Credit, AMAZON ,E-commerce,Approved
s104596,2026-02-23, delhi ,C39749,Amex,Shopping,Female,22202.85,UPI, ZOMATO ,Fuel,Declined
s104597,2026-03-07, pune ,C16772,Visa,Travel,Male,2784.34,UPI, IOCL ,Food,Declined
s104598,2026-02-05, hyderabad ,C10696,MasterCard,Travel,Female,24886.06,Credit, DMART ,Travel,Approved
s104599,2026-06-05, chennai ,C62802,RuPay,Travel,Male,13965.92,UPI, DMART ,E-commerce,Declined
