transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
n104382,2026-03-12,Pune,C53300,Amex,Shopping,Male,23000.42,UPI,Reliance,Travel,Declined
n104383,2026-04-10,Vizag,C27186,MasterCard,Fuel,Female,16051.81,UPI,Zomato,Food,Approved
n104384,2026-04-24,Bengaluru,C94849,RuPay,Fuel,Male,7191.98,Credit,IOCL,Food,Declined
n104385,2026-05-04,Kolkata,C73781,RuPay,Shopping,Male,18610.22,NetBanking,Reliance,Travel,Declined
n104386,2026-05-03,Mumbai,C71330,Visa,Shopping,Female,11844.15,UPI,HPCL,Fuel,Approved
n104387,2026-02-03,Hyderabad,C89271,RuPay,Travel,Female,16783.4,Credit,Swiggy,Travel,Approved
n104388,2026-05-24,Chennai,C59423,Amex,Dining,Female,23903.43,Credit,IOCL,Food,Declined
n104389,2026-03-11,Kolkata,C76349,Amex,Shopping,Male,13032.12,UPI,IOCL,Retail,Approved
n104390,2026-03-18,Bengaluru,C80678,MasterCard,Travel,Male,18672.54,NetBanking,Swiggy,Fuel,Approved
n104391,2026-06-25,Delhi,C48145,RuPay,Dining,Female,4737.82,Credit,HPCL,Retail,Declined
n104392,2026-03-18,Delhi,C55034,MasterCard,Dining,Female,1687.22,NetBanking,Zomato,Travel,Declined
n104393,2026-06-16,Chennai,C82038,Amex,Travel,Male,11463.71,Credit,IRCTC,Fuel,Approved
n104394,2026-03-06,Kolkata,C10955,MasterCard,Dining,Male,24541.39,Credit,IRCTC,Travel,Declined
n104395,2026-05-14,Bengaluru,C98600,Visa,Shopping,Female,13420.02,UPI,HPCL,E-commerce,Declined
n104396,2026-04-02,Hyderabad,C23934,MasterCard,Shopping,Male,20967.17,NetBanking,Reliance,Travel,Declined
n104397,2026-04-26,Vizag,C49908,Amex,Groceries,Male,19100.54,UPI,HPCL,E-commerce,Declined
n104398,2026-02-16,Kolkata,C63265,Amex,Utilities,Female,1843.04,Credit,IRCTC,Fuel,Declined
n104399,2026-02-23,Bengaluru,C41691,Visa,Groceries,Male,18631.14,UPI,Reliance,Travel,Declined
n104400,2026-03-19,Hyderabad,C89959,RuPay,Dining,Female,9220.06,UPI,HPCL,Food,Approved
n104401,2026-03-22,Mumbai,C61661,RuPay,Travel,Male,20446.43,NetBanking,Zomato,Travel,Approved
n104402,2026-02-03,Bengaluru,C95558,Amex,Dining,Male,1305.08,NetBanking,Amazon,E-commerce,Approved
n104403,2026-05-16,Mumbai,C43379,MasterCard,Shopping,Male,22936.36,NetBanking,Reliance,E-commerce,Declined
n104404,2026-03-05,Kolkata,C52119,Visa,Travel,Female,10044.73,UPI,IOCL,Fuel,Approved
n104405,2026-01-10,Bengaluru,C88788,MasterCard,Groceries,Male,2327.9,UPI,Reliance,Travel,Approved
n104406,2026-03-11,Bengaluru,C51059,Amex,Travel,Female,17410.25,Credit,HPCL,Food,Declined
n104407,2026-01-24,Chennai,C72963,Amex,Utilities,Male,20127.76,Credit,IRCTC,Travel,Declined
n104408,2026-06-07,Delhi,C30275,Visa,Fuel,Female,6486.79,UPI,HPCL,Food,Declined
n104409,2026-01-22,Kolkata,C97619,MasterCard,Shopping,Female,1420.93,UPI,Swiggy,E-commerce,Approved
n104410,2026-02-24,Bengaluru,C80075,RuPay,Fuel,Female,22204.84,NetBanking,Reliance,Utilities,Declined
n104411,2026-04-05,Chennai,C37780,RuPay,Utilities,Female,9299.43,UPI,Swiggy,Food,Approved
n104412,2026-02-02,Hyderabad,C38885,RuPay,Utilities,Female,11428.53,Credit,IOCL,Travel,Declined
n104413,2026-06-22,Hyderabad,C19978,MasterCard,Utilities,Male,22326.04,NetBanking,IRCTC,Travel,Approved
n104414,2026-03-28,Delhi,C33614,RuPay,Utilities,Female,3221.76,NetBanking,IOCL,Utilities,Approved
n104415,2026-05-08,Bengaluru,C42513,RuPay,Utilities,Female,19897.72,Credit,IRCTC,Utilities,Declined
n104416,2026-01-12,Vizag,C98166,RuPay,Shopping,Male,12624.47,NetBanking,Zomato,E-commerce,Declined
n104417,2026-06-28,Chennai,C97802,RuPay,Fuel,Female,16823.34,UPI,Swiggy,Food,Declined
n104418,2026-01-20,Chennai,C17793,Amex,Shopping,Male,16580.62,NetBanking,IOCL,E-commerce,Approved
n104419,2026-06-09,Pune,C87577,Amex,Groceries,Female,3972.81,Credit,Amazon,Retail,Approved
n104420,2026-03-22,Delhi,C59621,RuPay,Groceries,Female,6859.49,Credit,Amazon,Utilities,Declined
n104421,2026-03-07,Hyderabad,C18019,MasterCard,Utilities,Male,2775.91,UPI,Amazon,Food,Declined
n104422,2026-03-04,Hyderabad,C54861,MasterCard,Shopping,Male,21243.39,Credit,Swiggy,Utilities,Approved
n104423,2026-02-17,Chennai,C60904,MasterCard,Fuel,Female,17065.78,NetBanking,Zomato,Utilities,Declined
n104424,2026-04-08,Chennai,C76190,RuPay,Shopping,Female,9349.54,UPI,HPCL,Fuel,Approved
n104425,2026-02-28,Mumbai,C88952,RuPay,Groceries,Male,834.16,NetBanking,Zomato,E-commerce,Declined
n104426,2026-04-24,Vizag,C79567,MasterCard,Shopping,Male,17003.44,NetBanking,Zomato,Food,Approved
n104427,2026-05-11,Mumbai,C89167,Amex,Shopping,Male,401.72,Credit,IOCL,Travel,Declined
n104428,2026-04-14,Hyderabad,C69098,RuPay,Travel,Female,4018.39,UPI,IOCL,Utilities,Declined
n104429,2026-01-01,Mumbai,C30518,Amex,Fuel,Female,8981.36,UPI,Zomato,E-commerce,Approved
n104430,2026-06-20,Chennai,C14529,Amex,Travel,Male,1236.58,UPI,Amazon,Food,Declined
n104431,2026-02-23,Hyderabad,C92940,Amex,Travel,Female,12052.26,UPI,IRCTC,Fuel,Approved
n104432,2026-01-11,Chennai,C49042,RuPay,Travel,Male,17083.47,Credit,DMart,Fuel,Declined
n104433,2026-01-21,Hyderabad,C25832,Visa,Groceries,Male,18956.52,UPI,HPCL,Retail,Approved
n104434,2026-04-12,Delhi,C26426,Amex,Fuel,Female,10436.21,UPI,Swiggy,Food,Approved
n104435,2026-01-08,Vizag,C85122,MasterCard,Travel,Male,11129.89,UPI,Zomato,Retail,Approved
n104436,2026-05-20,Mumbai,C23945,MasterCard,Fuel,Male,1973.36,UPI,DMart,Utilities,Approved
n104437,2026-02-15,Bengaluru,C53323,MasterCard,Shopping,Male,1579.43,UPI,Swiggy,E-commerce,Declined
n104438,2026-04-07,Delhi,C37629,Visa,Shopping,Female,702.6,UPI,Reliance,Fuel,Approved
n104439,2026-01-25,Kolkata,C74321,MasterCard,Groceries,Male,21297.44,UPI,IOCL,Utilities,Declined
n104440,2026-03-13,Vizag,C25162,Visa,Dining,Male,19789.12,Credit,IOCL,Food,Approved
n104441,2026-05-06,Vizag,C79253,MasterCard,Fuel,Female,3143.99,Credit,Amazon,E-commerce,Declined
n104442,2026-02-11,Hyderabad,C76031,RuPay,Dining,Male,18187.73,NetBanking,DMart,Food,Approved
n104443,2026-03-30,Kolkata,C45576,Amex,Utilities,Female,18530.95,NetBanking,Zomato,Food,Declined
n104444,2026-04-26,Hyderabad,C39527,MasterCard,Dining,Female,21780.04,UPI,Swiggy,Food,Approved
n104445,2026-01-06,Mumbai,C73318,RuPay,Shopping,Female,7930.76,Credit,Amazon,Fuel,Approved
n104446,2026-03-15,Pune,C38050,MasterCard,Travel,Male,717.63,NetBanking,Reliance,E-commerce,Declined
n104447,2026-01-09,Hyderabad,C13074,MasterCard,Dining,Female,8802.9,UPI,HPCL,Travel,Approved
n104448,2026-06-07,Kolkata,C48091,Visa,Dining,Male,13272.19,UPI,DMart,E-commerce,Declined
n104449,2026-02-06,Mumbai,C16907,MasterCard,Travel,Male,2334.31,Credit,IOCL,Retail,Approved
n104450,2026-01-08,Hyderabad,C43847,Visa,Shopping,Female,22025.52,Credit,DMart,Retail,Declined
n104451,2026-05-09,Hyderabad,C49660,RuPay,Utilities,Male,1595.92,UPI,HPCL,Food,Approved
n104452,2026-01-24,Bengaluru,C27503,Amex,Fuel,Female,12961.66,Credit,DMart,Utilities,Declined
n104453,2026-04-17,Kolkata,C40537,RuPay,Groceries,Male,8412.26,UPI,HPCL,Retail,Declined
n104454,2026-01-30,Bengaluru,C11637,Amex,Fuel,Female,13399.88,NetBanking,IOCL,Travel,Declined
n104455,2026-03-20,Bengaluru,C48118,Amex,Groceries,Female,21884.18,UPI,IOCL,Fuel,Declined
n104456,2026-02-19,Vizag,C48249,MasterCard,Travel,Male,8005.96,UPI,IOCL,Fuel,Declined
n104457,2026-05-04,Mumbai,C99196,RuPay,Fuel,Female,15699.56,UPI,Amazon,Retail,Approved
n104458,2026-06-21,Mumbai,C96060,Amex,Utilities,Male,2586.23,NetBanking,Amazon,Fuel,Declined
n104459,2026-06-15,Hyderabad,C98982,Amex,Utilities,Male,8843.56,Credit,IOCL,Utilities,Approved
n104460,2026-02-06,Mumbai,C17596,RuPay,Dining,Female,3858.59,NetBanking,IOCL,E-commerce,Approved
n104461,2026-04-03,Pune,C99748,MasterCard,Groceries,Female,2381.49,Credit,Amazon,Food,Approved
n104462,2026-05-21,Bengaluru,C52062,Amex,Dining,Male,16574.82,Credit,Amazon,Fuel,Approved
n104463,2026-03-31,Bengaluru,C93742,MasterCard,Travel,Male,6925.38,NetBanking,IRCTC,Food,Approved
n104464,2026-03-24,Kolkata,C79133,Visa,Utilities,Female,11128.86,NetBanking,IRCTC,Travel,Declined
n104465,2026-02-07,Delhi,C44155,Visa,Utilities,Female,11647.74,Credit,DMart,Fuel,Declined
n104466,2026-03-16,Mumbai,C12698,Amex,Travel,Female,7605.39,NetBanking,IRCTC,Retail,Declined
n104467,2026-05-16,Mumbai,C49562,Amex,Fuel,Male,14634.16,UPI,DMart,Food,Approved
n104468,2026-05-24,Hyderabad,C82939,RuPay,Travel,Female,13202.72,Credit,IOCL,Retail,Declined
n104469,2026-05-03,Mumbai,C39261,Visa,Groceries,Female,13078.13,Credit,HPCL,Food,Declined
n104470,2026-02-27,Delhi,C10920,RuPay,Fuel,Female,24370.77,NetBanking,Swiggy,Travel,Declined
n104471,2026-04-19,Pune,C33868,MasterCard,Travel,Female,21135.61,UPI,Zomato,E-commerce,Declined
n104472,2026-06-01,Chennai,C18720,Amex,Travel,Male,11588.24,Credit,Zomato,Utilities,Approved
n104473,2026-06-11,Delhi,C52952,RuPay,Utilities,Female,826.21,NetBanking,Zomato,E-commerce,Approved
n104474,2026-04-01,Vizag,C44054,RuPay,Utilities,Male,12168.93,UPI,Swiggy,Fuel,Declined
n104475,2026-05-13,Delhi,C25077,MasterCard,Shopping,Male,3061.69,UPI,IOCL,E-commerce,Declined
n104476,2026-05-18,Mumbai,C35756,RuPay,Shopping,Female,13562.39,NetBanking,Reliance,Travel,Declined
n104477,2026-02-02,Delhi,C80920,Visa,Dining,Male,16617.65,UPI,IRCTC,Travel,Approved
n104478,2026-05-05,Kolkata,C56248,RuPay,Dining,Male,20204.54,Credit,DMart,Utilities,Approved
n104479,2026-01-09,Bengaluru,C48391,Amex,Groceries,Male,15770.95,NetBanking,IRCTC,Travel,Declined
n104480,2026-03-14,Hyderabad,C98368,Visa,Groceries,Female,11923.16,Credit,HPCL,Food,Approved
n104481,2026-03-24,Kolkata,C94826,RuPay,Groceries,Male,20843.31,Credit,HPCL,Travel,Declined
n104482,2026-05-05,Delhi,C11836,Visa,Utilities,Male,817.02,NetBanking,Reliance,Retail,Approved
n104483,2026-04-14,Delhi,C22699,Amex,Travel,Female,920.12,NetBanking,IRCTC,Food,Declined
n104484,2026-03-06,Pune,C26613,Amex,Utilities,Female,13921.92,Credit,Amazon,Retail,Approved
n104485,2026-05-21,Kolkata,C51975,Amex,Groceries,Female,1189.33,Credit,Amazon,Travel,Approved
n104486,2026-06-21,Bengaluru,C78902,Visa,Fuel,Male,101.27,UPI,IRCTC,Food,Approved
n104487,2026-05-20,Kolkata,C78667,Amex,Utilities,Male,19670.82,NetBanking,Reliance,E-commerce,Approved
n104488,2026-01-03,Vizag,C19243,Visa,Shopping,Male,22500.87,UPI,Reliance,Retail,Approved
n104489,2026-06-01,Vizag,C59605,Amex,Groceries,Male,9220.32,Credit,Zomato,Utilities,Approved
n104490,2026-05-29,Hyderabad,C68371,Visa,Utilities,Male,11413.14,Credit,Reliance,Utilities,Declined
n104491,2026-02-09,Kolkata,C38398,RuPay,Shopping,Male,7728.15,Credit,IOCL,Retail,Declined
n104492,2026-06-15,Delhi,C90709,RuPay,Travel,Male,1420.11,Credit,IRCTC,Retail,Declined
n104493,2026-04-03,Pune,C69708,MasterCard,Shopping,Male,6637.36,NetBanking,IRCTC,Utilities,Approved
n104494,2026-04-22,Bengaluru,C96849,Visa,Travel,Female,24004.63,NetBanking,HPCL,Travel,Approved
n104495,2026-01-05,Chennai,C86941,Amex,Fuel,Female,18017.42,NetBanking,Amazon,Utilities,Declined
n104496,2026-01-17,Kolkata,C71343,RuPay,Utilities,Male,16336.86,Credit,HPCL,Fuel,Approved
n104497,2026-03-12,Pune,C44505,Visa,Fuel,Male,11882.83,Credit,Swiggy,Travel,Declined
n104498,2026-05-18,Vizag,C45448,RuPay,Fuel,Male,14450.29,Credit,IOCL,Retail,Declined
n104499,2026-03-30,Hyderabad,C74651,MasterCard,Fuel,Male,13980.45,NetBanking,Amazon,Travel,Declined
n104500,2026-01-06,Bengaluru,C84690,Amex,Travel,Male,24114.11,NetBanking,Zomato,Food,Declined
n104501,2026-06-25,Chennai,C96192,MasterCard,Travel,Female,24862.01,NetBanking,Zomato,Utilities,Declined
n104502,2026-05-09,Hyderabad,C81727,RuPay,Dining,Male,135.76,UPI,DMart,Retail,Approved
n104503,2026-04-08,Chennai,C45808,MasterCard,Travel,Female,19639.58,NetBanking,Amazon,E-commerce,Approved
n104504,2026-03-30,Bengaluru,C84993,Visa,Dining,Female,22613.27,UPI,Swiggy,Food,Approved
n104505,2026-06-09,Pune,C72002,Amex,Groceries,Female,13363.19,UPI,Swiggy,Food,Declined
n104506,2026-03-04,Hyderabad,C99941,MasterCard,Travel,Female,3387.58,NetBanking,Amazon,Fuel,Approved
n104507,2026-06-22,Hyderabad,C14843,Amex,Groceries,Female,16059.51,UPI,DMart,Fuel,Approved
n104508,2026-03-09,Chennai,C15971,MasterCard,Groceries,Male,483.71,NetBanking,HPCL,Travel,Declined
n104509,2026-03-05,Mumbai,C66717,MasterCard,Shopping,Female,9515.84,UPI,Zomato,Utilities,Declined
n104510,2026-03-30,Chennai,C53497,Amex,Shopping,Female,23524.13,NetBanking,Zomato,E-commerce,Declined
n104511,2026-04-09,Delhi,C75662,Amex,Shopping,Male,16480.28,UPI,HPCL,E-commerce,Approved
n104512,2026-01-12,Hyderabad,C17045,MasterCard,Travel,Female,6603.72,NetBanking,Swiggy,Travel,Approved
n104513,2026-03-03,Delhi,C68290,RuPay,Groceries,Female,15922.33,NetBanking,Swiggy,Travel,Declined
n104514,2026-01-02,Delhi,C25501,RuPay,Travel,Male,8290.62,NetBanking,IOCL,Retail,Approved
n104515,2026-05-04,Hyderabad,C66020,RuPay,Utilities,Male,21333.48,NetBanking,DMart,Fuel,Declined
n104516,2026-06-15,Bengaluru,C35929,Amex,Travel,Female,8209.74,UPI,Reliance,Retail,Approved
n104517,2026-06-20,Mumbai,C42263,MasterCard,Travel,Male,15438.37,NetBanking,HPCL,Food,Approved
n104518,2026-01-21,Hyderabad,C24148,Amex,Dining,Female,7433.35,Credit,IOCL,E-commerce,Declined
n104519,2026-05-20,Hyderabad,C87742,RuPay,Shopping,Male,11018.38,UPI,IRCTC,Utilities,Declined
n104520,2026-05-27,Delhi,C71646,RuPay,Shopping,Male,24235.24,UPI,HPCL,Food,Approved
n104521,2026-05-10,Kolkata,C20681,Amex,Utilities,Male,17545.21,NetBanking,HPCL,Food,Declined
n104522,2026-03-20,Pune,C78616,Visa,Shopping,Female,4807.39,NetBanking,IOCL,Utilities,Declined
n104523,2026-02-11,Bengaluru,C68592,Visa,Utilities,Male,21502.57,Credit,DMart,Retail,Declined
n104524,2026-01-06,Pune,C51753,Amex,Travel,Male,3584.55,NetBanking,Swiggy,Travel,Declined
n104525,2026-05-18,Vizag,C65503,RuPay,Travel,Male,16045.55,UPI,DMart,Retail,Approved
n104526,2026-05-07,Mumbai,C69116,MasterCard,Fuel,Male,8778.98,UPI,DMart,Retail,Approved
n104527,2026-03-08,Pune,C86415,MasterCard,Groceries,Male,20291.58,NetBanking,Amazon,Utilities,Approved
n104528,2026-03-15,Pune,C51845,Amex,Fuel,Male,19169.83,Credit,HPCL,Travel,Approved
n104529,2026-03-27,Bengaluru,C47092,MasterCard,Shopping,Female,5108.93,UPI,Amazon,Retail,Approved
n104530,2026-01-26,Vizag,C43611,Visa,Groceries,Male,1207.35,UPI,Amazon,Utilities,Declined
n104531,2026-04-10,Mumbai,C48895,RuPay,Groceries,Male,7067.89,UPI,Amazon,Retail,Declined
n104532,2026-02-23,Mumbai,C58056,Amex,Travel,Male,17787.72,NetBanking,Reliance,Fuel,Declined
n104533,2026-01-10,Chennai,C53355,MasterCard,Fuel,Female,18055.23,Credit,Swiggy,Utilities,Approved
n104534,2026-03-31,Bengaluru,C72239,MasterCard,Utilities,Male,16746.89,NetBanking,Zomato,E-commerce,Declined
n104535,2026-06-18,Delhi,C80252,RuPay,Groceries,Female,1377.16,Credit,IRCTC,Travel,Declined
n104536,2026-06-17,Vizag,C30154,MasterCard,Travel,Male,22300.4,NetBanking,Zomato,Retail,Approved
n104537,2026-04-14,Bengaluru,C25194,MasterCard,Shopping,Male,206.27,UPI,Reliance,Food,Declined
n104538,2026-06-12,Chennai,C35732,RuPay,Fuel,Female,990.44,UPI,IOCL,Fuel,Approved
n104539,2026-02-26,Pune,C57970,RuPay,Dining,Male,12777.06,NetBanking,DMart,Fuel,Approved
n104540,2026-05-23,Delhi,C37511,Amex,Travel,Female,14538.23,Credit,Amazon,Travel,Declined
n104541,2026-05-06,Mumbai,C36534,Visa,Dining,Male,10210.8,UPI,Amazon,Fuel,Declined
n104542,2026-01-03,Delhi,C43012,Amex,Travel,Male,2654.49,UPI,Amazon,Travel,Declined
n104543,2026-06-23,Kolkata,C55483,RuPay,Shopping,Male,16173.59,UPI,IOCL,Fuel,Declined
n104544,2026-02-04,Chennai,C36470,MasterCard,Travel,Male,1149.06,Credit,Amazon,E-commerce,Declined
n104545,2026-03-03,Bengaluru,C85255,Visa,Fuel,Female,21329.16,UPI,DMart,Utilities,Approved
n104546,2026-04-08,Mumbai,C54548,Visa,Utilities,Male,21143.78,NetBanking,Reliance,E-commerce,Approved
n104547,2026-05-21,Kolkata,C24262,MasterCard,Groceries,Male,4027.11,UPI,DMart,Travel,Approved
n104548,2026-02-03,Delhi,C53238,RuPay,Groceries,Male,6605.07,NetBanking,Reliance,Retail,Declined
n104549,2026-03-03,Hyderabad,C29485,MasterCard,Utilities,Male,19372.54,Credit,Amazon,E-commerce,Approved
n104550,2026-02-18,Chennai,C68666,MasterCard,Shopping,Male,6692.45,Credit,Zomato,E-commerce,Declined
n104551,2026-05-26,Bengaluru,C40583,RuPay,Groceries,Male,15143.74,UPI,DMart,Utilities,Declined
n104552,2026-04-16,Chennai,C87120,RuPay,Utilities,Female,10256.68,UPI,IOCL,Travel,Approved
n104553,2026-05-18,Vizag,C70079,RuPay,Groceries,Female,1820.96,UPI,Amazon,Fuel,Approved
n104554,2026-01-01,Vizag,C15209,Visa,Dining,Male,22413.46,Credit,IOCL,E-commerce,Approved
n104555,2026-05-05,Mumbai,C25988,RuPay,Dining,Female,21003.9,Credit,IOCL,E-commerce,Declined
n104556,2026-02-20,Kolkata,C34512,MasterCard,Travel,Female,20310.14,NetBanking,HPCL,Utilities,Declined
n104557,2026-04-27,Mumbai,C81288,MasterCard,Utilities,Female,4936.7,NetBanking,Reliance,E-commerce,Declined
n104558,2026-04-21,Chennai,C87857,MasterCard,Groceries,Male,24791.1,NetBanking,IRCTC,Retail,Approved
n104559,2026-02-20,Pune,C33147,MasterCard,Groceries,Female,15074.55,Credit,IOCL,Retail,Declined
n104560,2026-06-24,Hyderabad,C86140,RuPay,Fuel,Male,24966.91,UPI,DMart,Retail,Declined
n104561,2026-03-28,Chennai,C34317,MasterCard,Travel,Female,9757.98,NetBanking,Amazon,Fuel,Approved
n104562,2026-05-28,Mumbai,C94425,RuPay,Fuel,Female,10433.08,Credit,IRCTC,Retail,Declined
n104563,2026-03-13,Bengaluru,C56191,MasterCard,Travel,Male,5259.85,NetBanking,HPCL,Fuel,Declined
n104564,2026-06-09,Bengaluru,C89876,Visa,Travel,Male,19084.87,NetBanking,Swiggy,Travel,Declined
n104565,2026-04-03,Pune,C17758,MasterCard,Travel,Female,3314.85,Credit,IRCTC,E-commerce,Approved
n104566,2026-05-04,Hyderabad,C83342,Amex,Fuel,Female,15114.81,UPI,Swiggy,Food,Declined
n104567,2026-03-14,Vizag,C92589,RuPay,Groceries,Male,6795.04,Credit,Zomato,Utilities,Declined
n104568,2026-04-03,Hyderabad,C82875,Amex,Shopping,Male,16647.84,Credit,HPCL,Utilities,Approved
n104569,2026-02-14,Pune,C27063,RuPay,Utilities,Female,22318.53,Credit,DMart,Utilities,Approved
n104570,2026-04-05,Pune,C63802,MasterCard,Utilities,Female,24463.57,Credit,IOCL,Utilities,Declined
n104571,2026-04-25,Kolkata,C94522,Visa,Utilities,Female,23746.65,NetBanking,Zomato,Fuel,Declined
n104572,2026-03-19,Vizag,C14640,MasterCard,Groceries,Female,20555.21,Credit,Swiggy,Travel,Approved
n104573,2026-02-09,Hyderabad,C66383,RuPay,Travel,Male,3591.79,UPI,DMart,Travel,Approved
n104574,2026-03-18,Hyderabad,C97261,MasterCard,Dining,Male,8696.23,NetBanking,Swiggy,Retail,Approved
n104575,2026-01-12,Bengaluru,C53928,Amex,Shopping,Male,16298.58,Credit,Zomato,Retail,Approved
n104576,2026-02-17,Chennai,C57638,MasterCard,Utilities,Female,6963.32,UPI,Swiggy,Food,Declined
n104577,2026-01-16,Kolkata,C67451,Amex,Travel,Female,4166.81,UPI,IRCTC,E-commerce,Declined
n104578,2026-06-18,Hyderabad,C70319,Visa,Utilities,Male,18320.25,NetBanking,Amazon,E-commerce,Approved
n104579,2026-03-17,Delhi,C78643,Visa,Travel,Female,15189.43,UPI,Reliance,E-commerce,Approved
n104580,2026-05-11,Vizag,C50290,Visa,Fuel,Female,6478.81,Credit,Amazon,Utilities,Approved
n104581,2026-04-23,Chennai,C35210,Visa,Utilities,Female,22946.13,Credit,Amazon,Travel,Approved
n104582,2026-01-05,Kolkata,C47901,Visa,Travel,Male,3339.28,Credit,HPCL,E-commerce,Declined
n104583,2026-06-25,Mumbai,C19835,Visa,Travel,Female,19667.57,Credit,DMart,Travel,Declined
n104584,2026-05-21,Pune,C15098,Amex,Dining,Male,19292.09,UPI,Zomato,Utilities,Approved
n104585,2026-03-10,Bengaluru,C44718,MasterCard,Travel,Male,8370.07,Credit,Zomato,E-commerce,Declined
n104586,2026-02-03,Vizag,C72145,Visa,Utilities,Male,1719.5,Credit,IOCL,E-commerce,Approved
n104587,2026-03-27,Bengaluru,C25398,Visa,Utilities,Female,4436.73,NetBanking,HPCL,E-commerce,Declined
n104588,2026-02-23,Pune,C90784,MasterCard,Travel,Male,990.46,Credit,IOCL,Travel,Approved
n104589,2026-06-11,Delhi,C75392,MasterCard,Travel,Female,5464.73,NetBanking,Amazon,Food,Approved
n104590,2026-05-08,Bengaluru,C34496,MasterCard,Fuel,Female,3711.29,NetBanking,Amazon,Fuel,Declined
n104591,2026-03-24,Chennai,C49405,Visa,Shopping,Female,18008.34,Credit,IOCL,Utilities,Approved
n104592,2026-03-23,Mumbai,C40774,Amex,Fuel,Male,16836.61,NetBanking,IRCTC,E-commerce,Approved
n104593,2026-06-30,Delhi,C17722,Visa,Shopping,Male,4202.05,NetBanking,HPCL,Utilities,Approved
n104594,2026-05-31,Chennai,C96738,MasterCard,Shopping,Female,21454.75,UPI,DMart,Travel,Declined
n104595,2026-06-09,Chennai,C56654,RuPay,Utilities,Male,7516.54,UPI,Amazon,Retail,Declined
n104596,2026-04-20,Delhi,C94511,MasterCard,Dining,Male,13360.4,NetBanking,IOCL,Utilities,Declined
n104597,2026-04-22,Delhi,C81919,Visa,Fuel,Male,8423.44,Credit,Reliance,Utilities,Declined
n104598,2026-02-07,Delhi,C34775,Visa,Utilities,Female,12368.46,UPI,IRCTC,Utilities,Declined
n104599,2026-04-27,Vizag,C76531,Visa,Fuel,Female,175.81,NetBanking,Reliance,Travel,Approved
n104600,2026-05-09,Mumbai,C92975,RuPay,Fuel,Male,4855.79,Credit,Zomato,Food,Approved
n104601,2026-01-15,Chennai,C98058,MasterCard,Dining,Female,2189.03,NetBanking,IOCL,Utilities,Approved
n104602,2026-01-05,Bengaluru,C68486,MasterCard,Shopping,Female,18364.11,NetBanking,Reliance,Food,Declined
n104603,2026-01-15,Kolkata,C86864,Amex,Fuel,Male,21286.31,Credit,Swiggy,E-commerce,Approved
n104604,2026-06-09,Hyderabad,C84447,MasterCard,Utilities,Female,9837.9,UPI,IRCTC,Food,Approved
n104605,2026-05-16,Kolkata,C39953,MasterCard,Groceries,Female,1196.69,UPI,IOCL,Utilities,Declined
n104606,2026-04-20,Hyderabad,C54612,RuPay,Fuel,Male,16250.28,UPI,Amazon,Utilities,Approved
n104607,2026-05-21,Mumbai,C15642,Amex,Utilities,Male,9081.61,NetBanking,Amazon,Travel,Declined
n104608,2026-04-21,Delhi,C50845,Visa,Shopping,Female,19393.43,Credit,Swiggy,Retail,Declined
n104609,2026-01-17,Kolkata,C16314,RuPay,Fuel,Male,14946.02,NetBanking,Amazon,Food,Declined
n104610,2026-01-24,Bengaluru,C92620,Visa,Utilities,Female,15321.34,NetBanking,IRCTC,Food,Declined
n104611,2026-05-14,Delhi,C89942,Visa,Groceries,Male,20955.87,Credit,HPCL,Food,Declined
n104612,2026-05-25,Bengaluru,C25584,Amex,Dining,Female,8387.73,Credit,Amazon,Travel,Approved
n104613,2026-05-07,Pune,C94107,MasterCard,Utilities,Male,8376.87,UPI,Zomato,Utilities,Approved
n104614,2026-02-15,Pune,C16873,MasterCard,Shopping,Female,990.88,Credit,Amazon,Retail,Declined
n104615,2026-05-07,Delhi,C82773,Amex,Dining,Female,22073.99,UPI,Zomato,Retail,Declined
n104616,2026-01-20,Pune,C42549,RuPay,Utilities,Female,7182.92,NetBanking,Reliance,Food,Approved
n104617,2026-05-13,Bengaluru,C32384,Visa,Dining,Male,19087.57,NetBanking,Amazon,Retail,Declined
n104618,2026-05-19,Bengaluru,C10279,Visa,Fuel,Male,15886.91,Credit,Reliance,Retail,Declined
n104619,2026-01-25,Kolkata,C11262,Visa,Shopping,Female,8752.66,NetBanking,Zomato,E-commerce,Declined
n104620,2026-04-13,Bengaluru,C83728,Visa,Dining,Female,6592.2,UPI,Amazon,Travel,Approved
n104621,2026-06-01,Delhi,C98000,Amex,Utilities,Male,10910.84,NetBanking,Reliance,Retail,Approved
n104622,2026-04-30,Vizag,C27332,Amex,Fuel,Male,8577.88,NetBanking,Amazon,Retail,Declined
n104623,2026-01-05,Chennai,C78579,RuPay,Dining,Female,18053.67,NetBanking,Reliance,E-commerce,Declined
n104624,2026-04-09,Kolkata,C42790,MasterCard,Groceries,Female,24482.84,UPI,IRCTC,Fuel,Approved
n104625,2026-05-17,Hyderabad,C33098,MasterCard,Shopping,Female,13955.81,UPI,DMart,Utilities,Declined
n104626,2026-03-19,Delhi,C39341,MasterCard,Utilities,Female,22609.53,UPI,Amazon,Fuel,Approved
n104627,2026-05-12,Pune,C67456,RuPay,Groceries,Female,15110.97,UPI,IOCL,Retail,Approved
