transaction_id,transaction_date,branch_id,terminal_id,customer_id,card_type,merchant_category,city,amount,currency,status,network,auth_code,batch_id,employee_id
TXN209414,2026-07-03 11:13:00,BR107,POS1028,C239980,RuPay,Dining,Chennai,47154.23,INR,Approved,VISA,531454,B22,E1202
TXN209415,2026-07-14 01:41:00,BR128,POS1018,C699251,RuPay,Dining,Pune,11070.01,INR,Approved,MC,241877,B30,E1264
TXN209416,2026-07-20 20:19:00,BR142,POS1078,C131999,Visa,Dining,Chennai,45285.8,INR,Approved,NPCI,952098,B30,E1370
TXN209417,2026-07-11 05:32:00,BR120,POS1131,C513162,Visa,Grocery,Chennai,19688.27,INR,Approved,NPCI,275545,B03,E1271
TXN209418,2026-07-05 16:03:00,BR112,POS1093,C588185,Mastercard,Utilities,Kolkata,5355.61,INR,Declined,VISA,142134,B22,E1370
TXN209419,2026-07-31 15:13:00,BR116,POS1048,C828425,RuPay,Grocery,Chennai,49215.68,INR,Reversed,MC,368933,B29,E1375
TXN209420,2026-07-25 10:44:00,BR132,POS1177,C821196,Visa,Dining,Hyderabad,35547.76,INR,Approved,NPCI,228073,B17,E1041
TXN209421,2026-07-08 17:56:00,BR127,POS1071,C537584,Visa,Dining,Pune,8994.55,INR,Approved,MC,757174,B18,E1140
TXN209422,2026-07-15 22:45:00,BR145,POS1187,C893501,RuPay,Fashion,Visakhapatnam,29543.32,INR,Declined,VISA,633068,B25,E1038
TXN209423,2026-07-03 15:29:00,BR114,POS1124,C828395,Mastercard,Pharmacy,Bengaluru,5435.0,INR,Reversed,VISA,427346,B24,E1284
TXN209424,2026-07-14 01:14:00,BR120,POS1118,C841828,Mastercard,Travel,Kolkata,65544.42,INR,Approved,NPCI,268127,B16,E1021
TXN209425,2026-07-10 06:40:00,BR150,POS1103,C113156,Mastercard,Utilities,Pune,11203.55,INR,Approved,NPCI,221130,B10,E1381
TXN209426,2026-07-08 15:52:00,BR120,POS1147,C857439,Visa,Fashion,Pune,50142.23,INR,Declined,VISA,787552,B12,E1252
TXN209427,2026-07-23 16:54:00,BR125,POS1149,C103148,RuPay,Travel,Chennai,4437.62,INR,Approved,MC,228482,B20,E1285
TXN209428,2026-07-29 11:08:00,BR127,POS1046,C526735,Visa,Utilities,Kolkata,11248.3,INR,Declined,NPCI,544204,B10,E1210
TXN209429,2026-07-26 03:23:00,BR125,POS1086,C475054,Mastercard,ATM,Kolkata,3045.94,INR,Approved,NPCI,591643,B11,E1242
TXN209430,2026-07-24 15:00:00,BR119,POS1066,C998129,Visa,Electronics,Chennai,39784.29,INR,Approved,NPCI,327570,B19,E1053
TXN209431,2026-07-15 16:05:00,BR128,POS1099,C485291,Visa,Travel,Mumbai,40109.14,INR,Approved,NPCI,262490,B30,E1359
TXN209432,2026-07-17 00:21:00,BR125,POS1019,C244546,RuPay,Grocery,Delhi,48325.23,INR,Approved,VISA,651309,B19,E1343
TXN209433,2026-07-23 02:52:00,BR138,POS1128,C995894,RuPay,Electronics,Hyderabad,58651.22,INR,Approved,VISA,274877,B05,E1142
TXN209434,2026-07-21 04:13:00,BR108,POS1137,C445139,Mastercard,Grocery,Visakhapatnam,58481.18,INR,Approved,MC,420267,B23,E1317
TXN209435,2026-07-13 04:03:00,BR135,POS1062,C147236,Visa,Electronics,Delhi,13924.52,INR,Approved,NPCI,592049,B19,E1300
TXN209436,2026-07-24 00:08:00,BR107,POS1172,C588183,Visa,Grocery,Kolkata,32080.42,INR,Approved,VISA,510242,B09,E1037
TXN209437,2026-07-11 05:48:00,BR127,POS1195,C843195,RuPay,Utilities,Hyderabad,28529.41,INR,Approved,NPCI,717607,B11,E1305
TXN209438,2026-07-11 18:48:00,BR128,POS1153,C127187,RuPay,Utilities,Delhi,28316.6,INR,Approved,MC,377985,B08,E1161
TXN209439,2026-07-12 19:11:00,BR116,POS1065,C585474,Mastercard,Utilities,Delhi,31899.79,INR,Approved,NPCI,886640,B09,E1311
TXN209440,2026-07-18 09:51:00,BR128,POS1095,C234235,Visa,Fuel,Bengaluru,74191.26,INR,Approved,VISA,906781,B29,E1166
TXN209441,2026-07-19 22:46:00,BR109,POS1023,C754349,RuPay,Grocery,Hyderabad,827.12,INR,Approved,NPCI,190720,B21,E1281
TXN209442,2026-07-25 19:03:00,BR111,POS1152,C539997,Visa,Dining,Hyderabad,34572.69,INR,Approved,MC,603381,B25,E1111
TXN209443,2026-07-26 22:55:00,BR132,POS1019,C434987,Visa,Grocery,Mumbai,31971.75,INR,Reversed,NPCI,465267,B21,E1162
TXN209444,2026-07-23 14:28:00,BR107,POS1200,C182695,Mastercard,Travel,Pune,15569.43,INR,Approved,NPCI,272225,B26,E1000
TXN209445,2026-07-01 17:42:00,BR128,POS1175,C513690,Mastercard,ATM,Chennai,34074.53,INR,Approved,VISA,794555,B01,E1191
TXN209446,2026-07-07 10:13:00,BR149,POS1040,C513256,Visa,Utilities,Delhi,37199.92,INR,Declined,NPCI,759705,B08,E1384
TXN209447,2026-07-07 20:52:00,BR146,POS1022,C744614,Visa,Electronics,Chennai,24554.71,INR,Approved,MC,441732,B06,E1009
TXN209448,2026-07-22 16:03:00,BR128,POS1092,C966952,Visa,Travel,Chennai,64344.6,INR,Approved,VISA,881076,B04,E1044
TXN209449,2026-07-11 01:28:00,BR135,POS1020,C552886,Mastercard,Fashion,Mumbai,48445.1,INR,Approved,VISA,985260,B18,E1182
TXN209450,2026-07-05 00:19:00,BR113,POS1048,C339052,Visa,Utilities,Chennai,24276.98,INR,Approved,NPCI,526650,B13,E1347
TXN209451,2026-07-21 02:58:00,BR148,POS1106,C877060,Visa,Grocery,Pune,8962.67,INR,Declined,NPCI,168358,B13,E1222
TXN209452,2026-07-17 08:22:00,BR134,POS1114,C588231,Mastercard,Grocery,Visakhapatnam,34570.67,INR,Approved,NPCI,440072,B26,E1031
TXN209453,2026-07-24 04:11:00,BR125,POS1163,C524784,RuPay,Fashion,Chennai,35047.79,INR,Approved,MC,357947,B19,E1096
TXN209454,2026-07-13 17:47:00,BR145,POS1097,C834223,Mastercard,Grocery,Hyderabad,70303.37,INR,Approved,VISA,413566,B02,E1191
TXN209455,2026-07-08 17:09:00,BR102,POS1124,C550521,RuPay,Fashion,Bengaluru,19827.98,INR,Declined,VISA,827942,B02,E1107
TXN209456,2026-07-18 18:41:00,BR120,POS1188,C979439,Visa,Fuel,Hyderabad,26762.8,INR,Approved,VISA,918643,B04,E1026
TXN209457,2026-07-07 07:41:00,BR103,POS1059,C240530,Visa,Electronics,Delhi,72113.88,INR,Approved,VISA,185051,B05,E1107
TXN209458,2026-07-28 12:10:00,BR107,POS1032,C185794,RuPay,Utilities,Mumbai,11775.09,INR,Approved,NPCI,627321,B30,E1389
TXN209459,2026-07-06 17:13:00,BR142,POS1177,C712099,Mastercard,ATM,Kolkata,4344.17,INR,Reversed,VISA,675570,B22,E1162
TXN209460,2026-07-22 12:44:00,BR108,POS1197,C937609,Mastercard,Utilities,Pune,38755.55,INR,Reversed,MC,854920,B16,E1059
TXN209461,2026-07-17 08:04:00,BR123,POS1104,C473208,Mastercard,Grocery,Chennai,56792.51,INR,Approved,VISA,899870,B25,E1279
TXN209462,2026-07-04 12:49:00,BR133,POS1013,C864699,Mastercard,Fashion,Bengaluru,1969.84,INR,Approved,NPCI,463924,B29,E1349
TXN209463,2026-07-07 13:58:00,BR115,POS1158,C231598,Mastercard,Fuel,Visakhapatnam,19967.47,INR,Approved,MC,903628,B06,E1022
TXN209464,2026-07-22 08:43:00,BR147,POS1025,C335836,Visa,ATM,Visakhapatnam,27668.74,INR,Approved,MC,406380,B23,E1388
TXN209465,2026-07-24 18:13:00,BR148,POS1081,C386599,Mastercard,ATM,Mumbai,12485.38,INR,Approved,VISA,674058,B11,E1250
TXN209466,2026-07-08 04:07:00,BR106,POS1185,C740900,RuPay,ATM,Hyderabad,64607.19,INR,Approved,MC,147259,B14,E1228
TXN209467,2026-07-21 03:09:00,BR111,POS1179,C172416,RuPay,Travel,Mumbai,58483.95,INR,Approved,VISA,532945,B06,E1240
TXN209468,2026-07-22 23:13:00,BR125,POS1185,C373253,RuPay,Electronics,Delhi,22265.47,INR,Approved,VISA,487075,B28,E1096
TXN209469,2026-07-13 15:42:00,BR138,POS1190,C961400,Visa,Dining,Mumbai,39234.15,INR,Declined,MC,346804,B03,E1243
TXN209470,2026-07-17 04:29:00,BR149,POS1020,C172477,RuPay,Grocery,Bengaluru,44570.56,INR,Approved,NPCI,274113,B01,E1195
TXN209471,2026-07-24 20:29:00,BR142,POS1159,C488286,RuPay,Pharmacy,Hyderabad,10658.25,INR,Approved,MC,460857,B04,E1091
TXN209472,2026-07-14 18:20:00,BR135,POS1063,C995681,Visa,Pharmacy,Pune,47004.96,INR,Approved,VISA,567466,B23,E1359
TXN209473,2026-07-14 08:54:00,BR148,POS1158,C493976,Mastercard,Utilities,Bengaluru,4532.02,INR,Declined,NPCI,607984,B29,E1081
TXN209474,2026-07-10 14:00:00,BR145,POS1009,C231293,RuPay,Fuel,Mumbai,66936.97,INR,Reversed,MC,209217,B11,E1364
TXN209475,2026-07-20 13:23:00,BR101,POS1008,C481727,Mastercard,Fashion,Pune,5525.91,INR,Approved,VISA,215263,B21,E1063
TXN209476,2026-07-01 20:10:00,BR117,POS1114,C738241,RuPay,Electronics,Chennai,65615.06,INR,Approved,VISA,177385,B28,E1289
TXN209477,2026-07-19 15:54:00,BR140,POS1006,C154337,RuPay,ATM,Hyderabad,27556.4,INR,Approved,MC,797897,B07,E1168
TXN209478,2026-07-05 11:13:00,BR110,POS1134,C791556,RuPay,Dining,Delhi,21718.15,INR,Approved,VISA,577606,B23,E1282
TXN209479,2026-07-12 22:17:00,BR111,POS1010,C987165,Mastercard,Fuel,Chennai,61825.5,INR,Approved,MC,557716,B12,E1241
TXN209480,2026-07-28 07:38:00,BR131,POS1013,C723274,Mastercard,Utilities,Pune,61514.4,INR,Reversed,MC,588401,B31,E1049
TXN209481,2026-07-25 21:49:00,BR104,POS1065,C870324,Mastercard,Pharmacy,Hyderabad,74006.43,INR,Reversed,MC,314632,B14,E1393
TXN209482,2026-07-14 22:38:00,BR120,POS1071,C914060,Visa,Dining,Hyderabad,58354.87,INR,Approved,MC,569624,B05,E1355
TXN209483,2026-07-20 03:48:00,BR140,POS1189,C873227,Visa,Electronics,Kolkata,71303.56,INR,Approved,NPCI,388560,B09,E1015
TXN209484,2026-07-09 00:31:00,BR105,POS1041,C479956,Visa,Grocery,Kolkata,41156.59,INR,Reversed,NPCI,262556,B27,E1248
TXN209485,2026-07-14 06:18:00,BR109,POS1182,C387206,Mastercard,Electronics,Kolkata,2418.23,INR,Approved,MC,333915,B24,E1363
TXN209486,2026-07-02 13:17:00,BR144,POS1104,C419123,Visa,Fashion,Mumbai,17011.45,INR,Approved,MC,644742,B02,E1194
TXN209487,2026-07-01 08:13:00,BR138,POS1002,C246893,Visa,Electronics,Hyderabad,14815.32,INR,Declined,MC,264236,B24,E1300
TXN209488,2026-07-24 13:50:00,BR125,POS1052,C440659,Visa,Travel,Visakhapatnam,70887.51,INR,Approved,VISA,681561,B13,E1272
TXN209489,2026-07-15 05:04:00,BR122,POS1076,C768372,RuPay,Pharmacy,Visakhapatnam,34578.26,INR,Approved,MC,204295,B20,E1125
TXN209490,2026-07-10 19:28:00,BR149,POS1040,C647294,Visa,Grocery,Bengaluru,66966.83,INR,Reversed,NPCI,506910,B27,E1079
TXN209491,2026-07-04 14:13:00,BR108,POS1005,C936725,Visa,ATM,Chennai,52195.57,INR,Approved,VISA,979763,B05,E1091
TXN209492,2026-07-03 02:44:00,BR136,POS1035,C457030,Visa,Pharmacy,Bengaluru,39205.19,INR,Approved,NPCI,735039,B14,E1304
TXN209493,2026-07-10 23:55:00,BR125,POS1010,C562932,RuPay,Utilities,Kolkata,62312.05,INR,Approved,NPCI,816392,B07,E1390
TXN209494,2026-07-08 06:42:00,BR132,POS1091,C414686,RuPay,Utilities,Chennai,71795.45,INR,Approved,MC,781404,B09,E1038
TXN209495,2026-07-02 07:21:00,BR118,POS1167,C754729,RuPay,Dining,Kolkata,27444.48,INR,Approved,MC,458068,B17,E1097
TXN209496,2026-07-15 12:18:00,BR125,POS1164,C868109,Visa,Fuel,Hyderabad,38865.93,INR,Approved,NPCI,881416,B23,E1239
TXN209497,2026-07-04 03:59:00,BR101,POS1173,C513063,Visa,Grocery,Chennai,53197.7,INR,Approved,VISA,648464,B17,E1243
TXN209498,2026-07-20 16:41:00,BR136,POS1111,C714674,RuPay,Dining,Hyderabad,58877.11,INR,Reversed,MC,450819,B15,E1185
TXN209499,2026-07-31 19:38:00,BR115,POS1181,C253039,Mastercard,Travel,Hyderabad,73207.44,INR,Reversed,MC,912284,B03,E1355
TXN209500,2026-07-03 08:27:00,BR103,POS1113,C769938,RuPay,Electronics,Mumbai,68090.05,INR,Approved,NPCI,614052,B26,E1367
TXN209501,2026-07-10 12:47:00,BR141,POS1118,C865358,Mastercard,Pharmacy,Delhi,41523.43,INR,Approved,VISA,853559,B20,E1091
TXN209502,2026-07-09 19:13:00,BR131,POS1175,C944867,Visa,Travel,Hyderabad,24080.77,INR,Approved,VISA,762553,B17,E1094
TXN209503,2026-07-25 18:13:00,BR138,POS1179,C799775,Visa,Grocery,Kolkata,61207.22,INR,Approved,MC,283806,B22,E1127
TXN209504,2026-07-13 11:45:00,BR143,POS1071,C256720,Visa,Utilities,Visakhapatnam,26634.13,INR,Approved,MC,781732,B23,E1398
TXN209505,2026-07-25 03:04:00,BR113,POS1091,C920814,Visa,ATM,Hyderabad,58541.51,INR,Approved,NPCI,115817,B10,E1345
TXN209506,2026-07-29 20:09:00,BR136,POS1031,C868807,Visa,Pharmacy,Delhi,27471.82,INR,Approved,NPCI,825664,B10,E1208
TXN209507,2026-07-19 06:13:00,BR137,POS1089,C507429,Visa,ATM,Chennai,34426.52,INR,Approved,NPCI,832856,B08,E1163
TXN209508,2026-07-05 17:45:00,BR138,POS1148,C858600,Visa,Travel,Pune,58457.66,INR,Reversed,MC,271163,B24,E1263
TXN209509,2026-07-25 11:23:00,BR107,POS1179,C922136,RuPay,Grocery,Hyderabad,4898.25,INR,Approved,VISA,233933,B23,E1222
TXN209510,2026-07-28 14:06:00,BR138,POS1055,C967240,Mastercard,ATM,Visakhapatnam,28109.06,INR,Approved,MC,194008,B10,E1185
TXN209511,2026-07-09 09:08:00,BR123,POS1154,C286649,RuPay,Pharmacy,Chennai,33273.76,INR,Approved,MC,905475,B23,E1004
TXN209512,2026-07-20 01:10:00,BR143,POS1062,C593172,Visa,ATM,Chennai,33498.56,INR,Approved,VISA,191235,B27,E1213
TXN209513,2026-07-29 08:48:00,BR149,POS1146,C142639,Mastercard,Travel,Mumbai,20599.66,INR,Approved,MC,582159,B08,E1001
TXN209514,2026-07-05 04:25:00,BR142,POS1197,C147723,RuPay,Dining,Delhi,34328.26,INR,Reversed,NPCI,847733,B21,E1324
TXN209515,2026-07-28 00:18:00,BR105,POS1028,C404684,Visa,Electronics,Hyderabad,23919.09,INR,Approved,MC,628327,B10,E1341
TXN209516,2026-07-02 07:24:00,BR143,POS1011,C909497,Visa,Grocery,Bengaluru,14578.46,INR,Approved,VISA,245963,B09,E1023
TXN209517,2026-07-01 22:09:00,BR148,POS1005,C838411,RuPay,Travel,Chennai,59499.09,INR,Approved,NPCI,511022,B04,E1017
TXN209518,2026-07-28 04:09:00,BR104,POS1026,C636135,RuPay,Electronics,Bengaluru,53908.56,INR,Declined,VISA,377308,B01,E1223
TXN209519,2026-07-14 06:41:00,BR139,POS1089,C744515,Mastercard,Utilities,Kolkata,73906.44,INR,Approved,NPCI,155311,B16,E1192
TXN209520,2026-07-24 06:18:00,BR142,POS1006,C692000,Visa,Fuel,Mumbai,58680.5,INR,Reversed,VISA,620891,B04,E1344
TXN209521,2026-07-03 07:33:00,BR145,POS1145,C835961,Mastercard,Electronics,Delhi,17494.2,INR,Approved,NPCI,655571,B26,E1270
TXN209522,2026-07-30 04:39:00,BR135,POS1078,C666677,Mastercard,Electronics,Kolkata,4871.86,INR,Approved,MC,102818,B12,E1279
TXN209523,2026-07-20 04:52:00,BR122,POS1151,C895804,Mastercard,Travel,Chennai,68862.83,INR,Approved,VISA,916454,B27,E1261
TXN209524,2026-07-04 04:13:00,BR133,POS1171,C884746,RuPay,Fuel,Chennai,45709.07,INR,Approved,MC,400020,B21,E1175
TXN209525,2026-07-01 02:55:00,BR135,POS1182,C758040,Visa,Electronics,Bengaluru,45602.97,INR,Approved,MC,624405,B18,E1065
TXN209526,2026-07-04 11:54:00,BR106,POS1152,C341635,RuPay,Utilities,Bengaluru,39604.47,INR,Declined,VISA,243872,B02,E1084
TXN209527,2026-07-02 22:15:00,BR131,POS1095,C312812,Mastercard,Electronics,Visakhapatnam,70260.36,INR,Approved,NPCI,844570,B27,E1304
TXN209528,2026-07-12 09:23:00,BR116,POS1089,C289041,Visa,Dining,Hyderabad,46259.66,INR,Approved,VISA,666837,B27,E1322
TXN209529,2026-07-01 02:49:00,BR114,POS1088,C345473,Mastercard,Pharmacy,Chennai,11624.9,INR,Declined,VISA,816593,B16,E1321
TXN209530,2026-07-27 18:29:00,BR134,POS1043,C728056,Mastercard,Fashion,Mumbai,48250.79,INR,Declined,MC,846105,B04,E1040
TXN209531,2026-07-04 16:20:00,BR112,POS1151,C524375,Mastercard,Electronics,Kolkata,70587.5,INR,Approved,NPCI,674039,B04,E1044
TXN209532,2026-07-19 19:20:00,BR113,POS1006,C395955,Mastercard,Travel,Bengaluru,49454.98,INR,Approved,VISA,851628,B20,E1331
TXN209533,2026-07-27 18:51:00,BR122,POS1040,C830155,RuPay,Electronics,Mumbai,23765.23,INR,Approved,MC,418628,B22,E1059
TXN209534,2026-07-05 06:03:00,BR127,POS1096,C523435,RuPay,Dining,Delhi,13964.35,INR,Approved,MC,963951,B27,E1284
TXN209535,2026-07-27 10:02:00,BR132,POS1037,C858082,Mastercard,Utilities,Chennai,29782.64,INR,Approved,VISA,897776,B24,E1131
TXN209536,2026-07-03 02:43:00,BR109,POS1099,C429411,RuPay,Electronics,Chennai,72295.69,INR,Approved,NPCI,630474,B10,E1345
TXN209537,2026-07-29 10:29:00,BR122,POS1036,C708561,Mastercard,Dining,Chennai,66082.09,INR,Approved,MC,190480,B04,E1392
TXN209538,2026-07-11 21:31:00,BR135,POS1094,C357910,Visa,Electronics,Bengaluru,8829.17,INR,Approved,MC,605607,B15,E1241
TXN209539,2026-07-31 10:02:00,BR119,POS1075,C411739,RuPay,Fashion,Kolkata,64081.83,INR,Approved,VISA,541013,B06,E1197
TXN209540,2026-07-15 18:04:00,BR148,POS1180,C768051,RuPay,Electronics,Kolkata,49602.55,INR,Approved,MC,448668,B23,E1118
TXN209541,2026-07-28 14:23:00,BR124,POS1185,C664321,Mastercard,Dining,Chennai,38589.63,INR,Approved,VISA,501571,B11,E1220
TXN209542,2026-07-16 23:12:00,BR103,POS1062,C529485,Visa,Travel,Chennai,57207.27,INR,Approved,VISA,595481,B26,E1108
TXN209543,2026-07-26 11:10:00,BR111,POS1039,C111076,Visa,Fashion,Hyderabad,41682.05,INR,Approved,VISA,652406,B03,E1144
TXN209544,2026-07-13 15:43:00,BR106,POS1187,C476005,Visa,Grocery,Visakhapatnam,60215.28,INR,Approved,NPCI,904656,B29,E1017
TXN209545,2026-07-19 07:39:00,BR110,POS1117,C341070,RuPay,Dining,Delhi,16070.81,INR,Reversed,MC,587479,B18,E1326
TXN209546,2026-07-23 07:05:00,BR132,POS1133,C100632,Visa,Electronics,Delhi,6050.93,INR,Approved,VISA,494226,B28,E1122
TXN209547,2026-07-15 22:10:00,BR139,POS1068,C250537,RuPay,Electronics,Kolkata,31024.71,INR,Approved,MC,708641,B12,E1327
TXN209548,2026-07-31 13:34:00,BR140,POS1105,C765995,Visa,Utilities,Bengaluru,8068.29,INR,Approved,NPCI,994292,B10,E1327
TXN209549,2026-07-03 07:52:00,BR144,POS1094,C530602,Visa,Dining,Mumbai,62684.1,INR,Approved,NPCI,262482,B09,E1384
TXN209550,2026-07-19 10:34:00,BR141,POS1137,C109726,RuPay,Utilities,Chennai,55787.74,INR,Approved,VISA,176942,B04,E1122
TXN209551,2026-07-11 22:45:00,BR141,POS1154,C349087,Visa,Electronics,Mumbai,15106.2,INR,Approved,NPCI,501361,B08,E1017
TXN209552,2026-07-16 09:45:00,BR146,POS1090,C646847,Mastercard,Utilities,Pune,64830.1,INR,Approved,VISA,241853,B10,E1321
TXN209553,2026-07-02 19:04:00,BR108,POS1150,C345229,Mastercard,Electronics,Chennai,36235.37,INR,Approved,VISA,533437,B05,E1203
TXN209554,2026-07-05 16:48:00,BR122,POS1046,C135115,Mastercard,Pharmacy,Delhi,22543.38,INR,Approved,VISA,798225,B25,E1062
TXN209555,2026-07-20 17:19:00,BR111,POS1182,C665095,Visa,Fuel,Hyderabad,42816.45,INR,Approved,VISA,102395,B27,E1304
TXN209556,2026-07-06 15:54:00,BR113,POS1034,C467588,RuPay,ATM,Delhi,65576.05,INR,Approved,NPCI,865005,B02,E1211
TXN209557,2026-07-09 15:33:00,BR130,POS1159,C613201,RuPay,Fuel,Mumbai,40311.62,INR,Approved,MC,144913,B04,E1211
TXN209558,2026-07-18 21:04:00,BR112,POS1169,C529092,RuPay,ATM,Visakhapatnam,60556.78,INR,Approved,NPCI,621043,B07,E1393
TXN209559,2026-07-31 01:14:00,BR119,POS1048,C559658,RuPay,ATM,Kolkata,35601.07,INR,Approved,MC,364011,B09,E1355
TXN209560,2026-07-15 10:47:00,BR128,POS1065,C933360,RuPay,Pharmacy,Bengaluru,68808.37,INR,Declined,VISA,896738,B26,E1352
TXN209561,2026-07-04 01:12:00,BR120,POS1132,C965412,Visa,Pharmacy,Delhi,212.78,INR,Approved,VISA,162442,B16,E1329
TXN209562,2026-07-23 06:16:00,BR147,POS1013,C351169,Visa,Fashion,Delhi,65008.37,INR,Reversed,NPCI,303312,B01,E1024
TXN209563,2026-07-07 23:13:00,BR117,POS1059,C886910,Mastercard,Grocery,Mumbai,66375.76,INR,Approved,MC,613232,B31,E1183
TXN209564,2026-07-15 16:15:00,BR105,POS1062,C298033,Visa,Fuel,Mumbai,12168.04,INR,Approved,MC,526634,B23,E1308
TXN209565,2026-07-20 01:38:00,BR135,POS1066,C486088,Visa,Travel,Hyderabad,60262.42,INR,Approved,NPCI,146307,B05,E1133
TXN209566,2026-07-09 01:25:00,BR131,POS1081,C514634,Mastercard,Travel,Mumbai,73204.41,INR,Approved,VISA,266500,B21,E1323
TXN209567,2026-07-07 13:12:00,BR147,POS1120,C692186,RuPay,Utilities,Delhi,29742.32,INR,Declined,NPCI,275389,B20,E1329
TXN209568,2026-07-29 06:29:00,BR137,POS1007,C926650,RuPay,ATM,Delhi,370.53,INR,Approved,NPCI,814666,B02,E1176
TXN209569,2026-07-07 11:18:00,BR113,POS1169,C269249,RuPay,Dining,Bengaluru,12011.29,INR,Approved,MC,917627,B20,E1276
TXN209570,2026-07-25 01:30:00,BR101,POS1185,C934104,Visa,Fashion,Hyderabad,5885.8,INR,Approved,MC,356937,B16,E1052
TXN209571,2026-07-29 17:38:00,BR136,POS1047,C492642,RuPay,Fuel,Bengaluru,59558.55,INR,Approved,VISA,347420,B27,E1148
TXN209572,2026-07-02 21:44:00,BR117,POS1190,C654643,Visa,Travel,Kolkata,"₹31,532.06",INR,Approved,NPCI,475656,B04,E1133
TXN209573,2026-07-11 14:35:00,BR109,POS1072,C486668,RuPay,Travel,Bangalore Urban,31908.66,INR,Approved,NPCI,623989,B19,E1217
TXN209574,2026-07-23 16:28:00,BR139,POS1056,C444788,Mastercard,Dining,Chennai,44950.2,INR,Reversed,MC,329415,B30,E1101
TXN209575,2026-07-14 23:22:00,BR143,POS1054,C432239,RuPay,Fuel,Visakhapatnam,3817.22,INR,Approved,NPCI,580786,B09,E1070
TXN209576,2026-07-18 08:31:00,BR116,POS1129,C792981,Visa,Fuel,Visakhapatnam,2769.0,INR,Approved,VISA,286188,B10,E1286
TXN209577,2026-07-15 17:55:00,BR104,POS1058,C532483,Mastercard,ATM,Visakhapatnam,74600.01,INR,Approved,MC,768294,B12,E1078
TXN209578,2026-07-29 11:03:00,BR148,POS1139,C469359,Visa,Pharmacy,Mumbai,1730.44,INR,Reversed,VISA,615918,B03,E1153
TXN209579,2026-07-07 04:06:00,BR114,POS1003,C119001,Mastercard,Utilities,Pune,9231.79,INR,Approved,MC,392122,B25,E1119
TXN209580,2026-07-13 12:40:00,BR141,POS1042,C984338,Mastercard,Dining,Kolkata,910.24,INR,Approved,NPCI,690603,B18,E1061
TXN209581,2026-07-26 17:36:00,BR127,POS1193,C326385,Mastercard,ATM,Bengaluru,63894.81,INR,Approved,VISA,425409,B20,E1035
TXN209582,2026-07-30 02:55:00,BR125,POS1022,C936665,Visa,Pharmacy,Visakhapatnam,56011.55,INR,Approved,VISA,474569,B16,E1302
TXN209583,2026-07-04 12:13:00,BR146,POS1062,C562123,RuPay,Pharmacy,Bengaluru,34166.29,INR,Approved,MC,104842,B11,E1090
TXN209584,2026-07-11 01:42:00,BR117,POS1102,C521430,Visa,Travel,Chennai,69277.51,INR,Approved,VISA,110419,B02,E1286
TXN209585,2026-07-16 10:32:00,BR139,POS1043,C319755,Mastercard,Electronics,Bengaluru City,20462.78,INR,Approved,VISA,537270,B24,E1172
TXN209586,2026-07-23 11:00:00,BR118,POS1165,C859671,Visa,Fuel,Chennai,71942.1,INR,Approved,VISA,826208,B20,E1134
TXN209587,2026-07-19 13:00:00,BR107,POS1132,C936716,RuPay,Fuel,Kolkata,18161.32,INR,Approved,MC,310675,B13,E1382
TXN209588,2026-07-26 05:22:00,BR143,POS1197,C396953,Mastercard,Fashion,Chennai,35065.24,INR,Declined,MC,121843,B08,E1263
TXN209589,2026-07-28 15:57:00,BR144,POS1008,C306842,Visa,Electronics,Chennai,19299.98,INR,Reversed,MC,392054,B25,E1212
TXN209590,2026-07-18 18:14:00,BR117,POS1054,C621188,Mastercard,Electronics,Chennai,70117.73,INR,Declined,NPCI,911435,B30,E1229
TXN209591,2026-07-27 12:01:00,BR114,POS1045,C518466,RuPay,ATM,Kolkata,18769.82,INR,Approved,NPCI,765417,B02,E1070
TXN209592,2026-07-07 18:46:00,BR144,POS1018,C574927,RuPay,Fuel,Hyderabad,13062.41,INR,Approved,VISA,428072,B29,E1356
TXN209593,2026-07-02 21:09:00,BR112,POS1193,C513695,Visa,Fuel,Hyderabad,25239.59,INR,Approved,VISA,532889,B03,E1102
TXN209594,2026-07-04 14:50:00,BR125,POS1079,C157025,Visa,Fashion,Pune,16385.2,INR,Reversed,NPCI,354607,B22,E1007
TXN209595,2026-07-11 17:56:00,BR149,POS1149,C441223,Mastercard,Dining,Visakhapatnam,35576.01,INR,Approved,VISA,785936,B09,E1364
TXN209596,2026-07-16 00:32:00,BR128,POS1196,C947099,Mastercard,Travel,Pune,16558.52,INR,Approved,MC,260878,B06,E1178
TXN209597,2026-07-11 10:29:00,BR105,POS1053,C977007,Mastercard,Pharmacy,Delhi,30099.88,INR,Approved,NPCI,801388,B10,E1181
TXN209598,2026-07-31 21:00:00,BR105,POS1141,C652589,Mastercard,Fashion,Chennai,11889.49,INR,Approved,MC,357076,B17,E1353
TXN209599,2026-07-22 15:54:00,BR114,POS1067,C390758,RuPay,Fashion,Visakhapatnam,37473.4,INR,Declined,VISA,709749,B02,E1082
TXN209600,2026-07-25 01:28:00,BR120,POS1152,C174522,Mastercard,Pharmacy,Chennai,5205.89,INR,Approved,VISA,339858,B31,E1050
TXN209601,2026-07-06 11:13:00,BR138,POS1087,C207451,Mastercard,Electronics,Chennai,24744.79,INR,Approved,VISA,212088,B27,E1257
